cell_id,pair,tf,direction,percentile,horizon_bars,vol_quintile,n_trades,win_rate,ev_pip,ev_pct,profit_factor,wilson_lower_95,sharpe_annual,kelly_fraction,max_dd_pct,mae_mean_pct,mae_p5_pct,mfe_mean_pct,year_flip_count,p_value,bonferroni_pass,bh_fdr_pass,verdict,period_start,period_end,bt_data_source,generated_at
EUR_JPY_H1_SHORT_SHOCK_1_12_Q1,EUR_JPY,H1,SHORT_SHOCK,0.01,12,Q1,1,1.0,10.599999999999454,0.05892817433843511,inf,0.20654931437723742,0.0,1.0,0.0,-0.041097411973789466,-0.041097411973789466,0.14800801246381834,0,1.0,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_1_12_Q2,EUR_JPY,H1,SHORT_SHOCK,0.01,12,Q2,5,0.2,-21.579999999999018,-0.11994790003133193,0.30161812297735957,0.03622410863243013,-36.910863835530726,-0.47294993664283186,-0.6456522085998562,-0.2563168090570578,-0.5089546403692435,0.22404428794698283,1,0.8258061250346991,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_1_12_Q3,EUR_JPY,H1,SHORT_SHOCK,0.01,12,Q3,7,0.42857142857142855,-6.928571428571623,-0.036920335323060396,0.4501133786847949,0.15821985525146973,-19.010055752468038,-0.4761309480408776,-0.39470859184363993,-0.23031201181304498,-0.38587163045696427,0.24554780234646856,1,0.7291311531035308,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_1_12_Q4,EUR_JPY,H1,SHORT_SHOCK,0.01,12,Q4,19,0.42105263157894735,-3.0629422190498334,-0.01760903060369824,0.8117830742418235,0.23141891282454238,-6.0943936382341475,-0.09862994078251075,-1.0956843403915562,-0.18078699311526783,-0.5752622309927524,0.24693033164178496,1,0.6316914514379923,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_1_12_Q5,EUR_JPY,H1,SHORT_SHOCK,0.01,12,Q5,53,0.4528301886792453,-8.958375644835824,-0.05070499284455369,0.6564192227956939,0.3265757915292224,-12.2411650335136,-0.23804677449198175,-3.178193470330326,-0.27534680662059735,-0.6996973642513438,0.24157654692982294,0,0.871463037408614,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_ALL,EUR_JPY,H1,LONG_SHOCK,0.025,1,ALL,178,0.5337078651685393,-0.01461180679379577,0.0004749121357028568,0.998175829983661,0.4604848538166716,0.2839817810147258,-0.007424462802929188,-2.6210803207552313,-0.10777019166198139,-0.25797849621970015,0.09084657783442761,1,0.4805992506312402,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_Q1,EUR_JPY,H1,LONG_SHOCK,0.025,1,Q1,5,0.8,7.039999999999509,0.041772032038416285,4.955056179775066,0.37553462976252533,44.70000259866722,0.641116359674666,-0.051760436416081745,-0.04572952819057674,-0.10065177176320494,0.08453008692999919,0,0.13403751530638774,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_Q2,EUR_JPY,H1,LONG_SHOCK,0.025,1,Q2,15,0.6,-0.4235698814540001,-0.0032610757986987573,0.9111391857089515,0.35746830120624606,-3.902132246841086,-0.07829123410734762,-0.2515196051832702,-0.10650215692639724,-0.23917384283535847,0.06484905389739559,1,0.5756457599859814,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_Q3,EUR_JPY,H1,LONG_SHOCK,0.025,1,Q3,36,0.3888888888888889,-3.3583333333333423,-0.018803838510207824,0.6087378640776765,0.24784873065371002,-14.197793942058073,-0.24617507304440484,-0.95276129895282,-0.09820429173961198,-0.21672044719836803,0.07803214686900718,0,0.8595853685333102,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_Q4,EUR_JPY,H1,LONG_SHOCK,0.025,1,Q4,39,0.4358974358974359,-2.224994025396526,-0.012077657014001405,0.7332469505365335,0.2930475387568963,-8.34857627084537,-0.180094267139855,-0.887231820633827,-0.10715847914444729,-0.20318189916903817,0.07138499371837935,1,0.7466738498696466,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_1_Q5,EUR_JPY,H1,LONG_SHOCK,0.025,1,Q5,83,0.6144578313253012,2.123221850638333,0.012922375263337891,1.247823672624079,0.506901079362841,6.402665280695446,0.1167747997372332,-2.1512240479803713,-0.11617324014125746,-0.3282007897666483,0.11062810324236302,1,0.22768370991038558,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_ALL,EUR_JPY,H1,LONG_SHOCK,0.025,3,ALL,178,0.5449438202247191,0.3555863961498917,0.0035065478727664416,1.0279531294525661,0.47160956831536355,1.1077398772259537,0.01939062584077289,-4.625993395831529,-0.1663847887152615,-0.37543369802483795,0.13774154508835307,1,0.4247483131399077,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_Q1,EUR_JPY,H1,LONG_SHOCK,0.025,3,Q1,5,0.6,10.279999999999063,0.05994024259941666,2.4519774011298727,0.23072428127601285,24.48630400367438,0.35542933840996177,-0.1954101869191427,-0.08341130342407022,-0.20238736818385616,0.1846520221328829,0,0.26011472291719834,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_Q2,EUR_JPY,H1,LONG_SHOCK,0.025,3,Q2,15,0.26666666666666666,-3.7369032147878065,-0.02111868541727328,0.4464041092266696,0.10897453325692374,-21.763861445991385,-0.32587700803857583,-0.5735996413772204,-0.1556082074486557,-0.2729329404606107,0.08781446789298523,1,0.8516311051685563,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_Q3,EUR_JPY,H1,LONG_SHOCK,0.025,3,Q3,36,0.5555555555555556,5.544444444444549,0.03115962488504684,1.7422833767199706,0.39581061755697294,16.394206063193185,0.2342231698426826,-0.3593252099441724,-0.13225070050408816,-0.26615848725435876,0.12087283085883878,0,0.10714287669648385,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_Q4,EUR_JPY,H1,LONG_SHOCK,0.025,3,Q4,39,0.46153846153846156,-4.73113194049637,-0.025561938332987817,0.650230293696446,0.31566885606727846,-12.416657782817401,-0.2363625485658407,-1.4095246112772908,-0.15650052788479898,-0.35950924075684676,0.10441740246737363,1,0.8374841962603689,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_3_Q5,EUR_JPY,H1,LONG_SHOCK,0.025,3,Q5,83,0.6265060240963856,0.6368924387452668,0.006221851671557604,1.0397094962915618,0.5190168552955077,1.4874470555543198,0.022138923732330396,-3.8941390960152256,-0.19278032478086765,-0.5138701317118243,0.1669134613195408,1,0.43104894309549163,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_ALL,EUR_JPY,H1,LONG_SHOCK,0.025,6,ALL,178,0.6067415730337079,2.874417775789699,0.0178413102381997,1.18136069764114,0.5334534080943271,4.801362673950909,0.10244255365288257,-4.671052844553571,-0.21244171301072987,-0.5515816122091061,0.19332635633877196,1,0.20560950392408023,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_Q1,EUR_JPY,H1,LONG_SHOCK,0.025,6,Q1,5,0.4,5.859999999999559,0.03442698492998275,1.8772455089819615,0.11762077423264786,17.520997314528543,0.188121152585924,-0.16633129005617642,-0.11808338270066887,-0.32800820263188646,0.22084659963629516,0,0.32044930254890736,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_Q2,EUR_JPY,H1,LONG_SHOCK,0.025,6,Q2,15,0.6,2.1164301185456225,0.014607593577832626,1.1746229470747174,0.35746830120624606,5.471358809717604,0.10510956157381984,-0.5304608595653182,-0.20522575815470642,-0.39044227052504543,0.17765682527287238,0,0.39461523573877666,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_Q3,EUR_JPY,H1,LONG_SHOCK,0.025,6,Q3,36,0.6666666666666666,6.29722222222229,0.03513587959270487,1.5678857715430936,0.5033399787115652,13.238208636658992,0.23867007849817545,-0.5870293211674316,-0.17286251058127403,-0.47229424826924216,0.17466997062011774,0,0.1570483768278805,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_Q4,EUR_JPY,H1,LONG_SHOCK,0.025,6,Q4,39,0.48717948717948717,-3.300635051037477,-0.017682975579533744,0.7798197461040398,0.3386517532986201,-6.983755752404418,-0.13083819468872043,-1.4041991109183027,-0.2124918054274474,-0.5494908408209132,0.14842397438806804,1,0.7108903071481427,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_6_Q5,EUR_JPY,H1,LONG_SHOCK,0.025,6,Q5,83,0.6506024096385542,4.248490112082451,0.026617455136705832,1.2173850868157687,0.543442186532409,5.638500173748741,0.12959115876610838,-3.9224988523493876,-0.23657338358421276,-0.6788109236182371,0.22369098924780673,1,0.25538052817397755,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_ALL,EUR_JPY,H1,LONG_SHOCK,0.025,12,ALL,178,0.6404494382022472,4.5507479746335555,0.02884682009519204,1.211729799726916,0.5676725567389842,5.7761065108049685,0.12526038885733992,-7.627529936583632,-0.2759050331738961,-0.7737176058767626,0.2632408418758209,1,0.16153827605397822,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_Q1,EUR_JPY,H1,LONG_SHOCK,0.025,12,Q1,5,0.6,14.419999999998936,0.08310271555960203,10.363636363635894,0.23072428127601285,51.88589400105,0.5413332556070738,-0.03722098798459861,-0.12267400579837329,-0.32800820263188646,0.22957842324184963,0,0.10500499465242992,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_Q2,EUR_JPY,H1,LONG_SHOCK,0.025,12,Q2,15,0.6,14.876430118545917,0.08882688794414821,1.9505562470448652,0.35746830120624606,19.132918921233863,0.29875573994920784,-0.5446616801917492,-0.26061468709242935,-0.5496843467070422,0.28275710221494627,0,0.17841631055755658,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_Q3,EUR_JPY,H1,LONG_SHOCK,0.025,12,Q3,36,0.6666666666666666,10.581463787452824,0.060572896943660796,1.8160511918344069,0.5033399787115652,19.522871185536697,0.3016945300914028,-0.6415355421074409,-0.20740844926307517,-0.5867046665629816,0.24826930271082157,1,0.07049155656032051,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_Q4,EUR_JPY,H1,LONG_SHOCK,0.025,12,Q4,39,0.5641025641025641,-5.430378035708973,-0.027216885113433252,0.7557645653391911,0.40975691648669477,-5.679024894500277,-0.16232764060350324,-3.051252001979854,-0.31460283825556756,-0.6297331736405953,0.1966639809811226,1,0.6745205210049259,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_2p5_12_Q5,EUR_JPY,H1,LONG_SHOCK,0.025,12,Q5,83,0.6746987951807228,4.164322105432984,0.02732110011368745,1.1536581909624508,0.5681352168462455,4.629991803903169,0.10472234424638094,-5.073446797513704,-0.29942518920647415,-1.0295509578972462,0.299518446368787,1,0.29450973658597046,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_ALL,EUR_JPY,H1,SHORT_SHOCK,0.025,1,ALL,171,0.4678362573099415,-2.127969018252845,-0.01186382681556384,0.6853953963288814,0.3945797997890047,-10.913790454401465,-0.21130195623371228,-2.34056571950354,-0.08680225877590647,-0.1998134283973385,0.08172240449287538,0,0.9658833180810491,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_Q1,EUR_JPY,H1,SHORT_SHOCK,0.025,1,Q1,7,0.2857142857142857,-5.158304808530748,-0.030195542846075556,0.18122145896343075,0.0822189240040568,-41.21252385299894,-1.2529045410537232,-0.14917158741413195,-0.08010338923436341,-0.2024854024175482,0.05512165570969214,0,0.8947747100765592,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_Q2,EUR_JPY,H1,SHORT_SHOCK,0.025,1,Q2,11,0.8181818181818182,4.245454545454405,0.024398112487673942,3.021645021644754,0.523019438039156,30.956916680661745,0.5553662984337935,-0.11260768793458498,-0.060773728415993,-0.1376349651475206,0.09799836698171992,0,0.10808976141624298,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_Q3,EUR_JPY,H1,SHORT_SHOCK,0.025,1,Q3,23,0.34782608695652173,-6.7217391304349965,-0.03762900446834105,0.2802607076349756,0.1881127593879773,-33.43868276170534,-0.8985433977691661,-0.9012678476659985,-0.09580130990343402,-0.24202407611534027,0.06791863603909834,0,0.9743972422465601,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_Q4,EUR_JPY,H1,SHORT_SHOCK,0.025,1,Q4,40,0.625,2.2978374980349514,0.013310923048951429,1.6023165132463901,0.470324391373011,15.56671350548522,0.23885025787656455,-0.34273277310336026,-0.06397534337978544,-0.13584504675565157,0.08480294351302153,0,0.1065182685732032,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_1_Q5,EUR_JPY,H1,SHORT_SHOCK,0.025,1,Q5,89,0.4044943820224719,-3.17739402677431,-0.01769854417370904,0.5919570293828738,0.3085343968169969,-15.122009906249815,-0.27464805208587895,-1.633452585916817,-0.09724082209135496,-0.19790206030878998,0.08457311159690166,0,0.9650144446941064,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_ALL,EUR_JPY,H1,SHORT_SHOCK,0.025,3,ALL,171,0.4327485380116959,-3.2821175684478754,-0.018552222948725897,0.7243013113074287,0.3607714617073462,-9.104612742115844,-0.16480174965890593,-4.204380126893669,-0.13309396829312206,-0.32417277914948417,0.12644298581563285,1,0.93617655391218,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_Q1,EUR_JPY,H1,SHORT_SHOCK,0.025,3,Q1,7,0.7142857142857143,4.498838048611934,0.024561666202041872,2.9439423666840954,0.35893445183261935,30.39804702581615,0.4564121737457891,-0.028369615562762185,-0.1216042299449779,-0.27891327578007497,0.09791043699586753,0,0.17046549574488598,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_Q2,EUR_JPY,H1,SHORT_SHOCK,0.025,3,Q2,11,0.36363636363636365,2.5363636363636033,0.014728388570008709,1.6940298507462823,0.15166471095367573,17.090740704906676,0.1535169731419219,-0.08049050834157967,-0.07595957701114915,-0.1617113529647385,0.13313531077907156,0,0.24140033551666468,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_Q3,EUR_JPY,H1,SHORT_SHOCK,0.025,3,Q3,23,0.2608695652173913,-7.373913043478622,-0.04147955340592863,0.45918367346937516,0.12548616044986347,-25.788960952934726,-0.3144965708868443,-0.8985636658957241,-0.13344969888776406,-0.2624502518924199,0.11185448402971498,0,0.9369874333637379,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_Q4,EUR_JPY,H1,SHORT_SHOCK,0.025,3,Q4,40,0.625,1.9676024459515418,0.011283536036959252,1.2097680102169466,0.470324391373011,5.784032123447197,0.1092690126486614,-1.1497952246171783,-0.10959587692888433,-0.3251832777783942,0.1340005770194641,1,0.3203495129647322,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_3_Q5,EUR_JPY,H1,SHORT_SHOCK,0.025,3,Q5,89,0.38202247191011235,-5.646495150369933,-0.031878224266337754,0.6022060133540192,0.2879491474996802,-13.780778164767996,-0.251789824221283,-2.9933809040839976,-0.15080933691516737,-0.34687028121266783,0.12932324318539096,1,0.950933763409865,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_ALL,EUR_JPY,H1,SHORT_SHOCK,0.025,6,ALL,171,0.4269005847953216,-7.142367354994697,-0.04046844200725808,0.5677736378657088,0.35517214573215306,-15.513751103275432,-0.32754122896546206,-7.566506796923401,-0.17938093304194963,-0.4542871938908566,0.16572840650970475,0,0.9950495625054242,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_Q1,EUR_JPY,H1,SHORT_SHOCK,0.025,6,Q1,7,0.2857142857142857,-10.644019094244836,-0.06184202096507496,0.07900947268589047,0.0822189240040568,-50.06790063129959,-3.4531177630113783,-0.3464879157709877,-0.16846419208224844,-0.3885014258178654,0.10685876346841246,0,0.9303027524576347,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_Q2,EUR_JPY,H1,SHORT_SHOCK,0.025,6,Q2,11,0.18181818181818182,-10.909090909091322,-0.05841058156069723,0.2736077481839985,0.05136768974608512,-28.102621601020637,-0.44191161456622735,-0.8112349916684081,-0.14358042177401745,-0.38571627587262736,0.17835676713658832,1,0.870822727098896,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_Q3,EUR_JPY,H1,SHORT_SHOCK,0.025,6,Q3,23,0.4782608695652174,-1.957096773627081,-0.009439007150278894,0.8456336564011575,0.29237157416646653,-4.664315457767176,-0.07530382730665008,-0.7234153570509938,-0.17435888854785422,-0.26978311241629305,0.14985736229696162,1,0.6118419351228712,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_Q4,EUR_JPY,H1,SHORT_SHOCK,0.025,6,Q4,40,0.525,-0.8471806683827054,-0.006515586593585088,0.9401492900144374,0.3749736210669247,-2.2235138548172313,-0.04587931853573568,-2.128700008922979,-0.15517021291937938,-0.3730815563546941,0.19046567297382133,1,0.5712802017451437,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_6_Q5,EUR_JPY,H1,SHORT_SHOCK,0.025,6,Q5,89,0.4044943820224719,-10.682429567591523,-0.06049602371712042,0.4478276168054585,0.3085343968169969,-22.080155507721155,-0.5017141519672469,-5.425905607205016,-0.19664458571174254,-0.47603612109584414,0.16317480547397903,0,0.9955878890630817,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_ALL,EUR_JPY,H1,SHORT_SHOCK,0.025,12,ALL,171,0.4444444444444444,-5.945784789511261,-0.03350185121621036,0.7157646597482062,0.3720006030411409,-8.776909014397434,-0.17658700869345367,-7.77228050971386,-0.243173615722275,-0.6078251685309566,0.23575661030595715,0,0.9290791548140022,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_Q1,EUR_JPY,H1,SHORT_SHOCK,0.025,12,Q1,7,0.42857142857142855,-5.544019094244845,-0.032462817528879286,0.5936321082752644,0.15821985525146973,-18.68889790001187,-0.30253494296121713,-0.24137284446869023,-0.21331734562523336,-0.3885014258178654,0.12830596755351348,0,0.7258153331670378,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_Q2,EUR_JPY,H1,SHORT_SHOCK,0.025,12,Q2,11,0.18181818181818182,-7.590909090908388,-0.04268799230512276,0.5337800111669734,0.05136768974608512,-16.85425200370504,-0.16341560172153463,-0.48081960250053735,-0.20759307311323552,-0.42500286391677355,0.22988521165428538,0,0.7556362508191932,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_Q3,EUR_JPY,H1,SHORT_SHOCK,0.025,12,Q3,23,0.43478260869565216,-8.810730299487831,-0.048200904096185535,0.42018083866031036,0.25634635325674215,-27.099521253009055,-0.5855793501941475,-1.5621930892396607,-0.20956848142661025,-0.40102528457829467,0.19913659416870094,0,0.9455725704242119,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_Q4,EUR_JPY,H1,SHORT_SHOCK,0.025,12,Q4,40,0.475,0.7227195035719092,0.0023048620509247275,1.033851193044009,0.32935470112678905,0.43123239630305626,0.008842962140388322,-3.0999714895716624,-0.21987804062631094,-0.5708109768191449,0.30096387248522094,1,0.48610141401160045,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_SHORT_SHOCK_2p5_12_Q5,EUR_JPY,H1,SHORT_SHOCK,0.025,12,Q5,89,0.4606741573033708,-8.376214029228962,-0.04683031514721114,0.6448342616166408,0.360897211239025,-12.718223716775165,-0.251098049095421,-4.2144171810484785,-0.2695918189062897,-0.6337025878619706,0.22547478891816145,0,0.9367686227460712,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_5_1_ALL,EUR_JPY,H1,LONG_SHOCK,0.05,1,ALL,323,0.544891640866873,0.36984433344216633,0.0026214992390058652,1.0527569854705219,0.49037409000377136,1.7785677463200127,0.027226004257995595,-3.124297857247127,-0.09878087992217921,-0.2553680759767796,0.08380311119285576,1,0.3406646551365271,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_JPY_H1_LONG_SHOCK_5_1_Q1,EUR_JPY,H1,LONG_SHOCK,0.05,1,Q1,22,0.5,0.9909090909089131,0.006195741088225889,1.1570605187319598,0.3072210627372502,4.378079443380813,0.07397376361401181,-0.5392177416462585,-0.09162176411949073,-0.26369535763636376,0.08140210875310562,0,0.3971570003294264,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
