pair,mult,t,side,entry,target,d_pips,lag_bars,adverse_pips,result,gross_pips,net_pips,iso_week
EUR_USD,3.0,2020-10-18 22:00:00+00:00,SELL,1.1713,1.16886,24.399999999999977,10,33.49999999999964,loss,-24.399999999999977,-26.399999999999977,2020-W42
EUR_USD,3.0,2020-10-19 08:00:00+00:00,BUY,1.1738,1.17462,8.20000000000043,2,34.399999999998876,win,8.20000000000043,6.200000000000429,2020-W43
EUR_USD,3.0,2020-10-20 07:00:00+00:00,SELL,1.17767,1.17329,43.8000000000005,17,17.199999999999438,loss,-43.8000000000005,-45.8000000000005,2020-W43
EUR_USD,3.0,2020-10-20 09:00:00+00:00,BUY,1.18062,1.18149,8.699999999999264,2,46.30000000000134,win,8.699999999999264,6.699999999999264,2020-W43
EUR_USD,3.0,2020-10-22 00:00:00+00:00,SELL,1.18459,1.17868,59.10000000000082,10,35.00000000000058,win,59.10000000000082,57.10000000000082,2020-W43
EUR_USD,3.0,2020-10-23 07:00:00+00:00,BUY,1.18285,1.18808,52.30000000000068,7,41.80000000000072,win,52.30000000000068,50.30000000000068,2020-W43
EUR_USD,3.0,2020-11-16 06:00:00+00:00,SELL,1.18295,1.17868,42.69999999999996,3,39.59999999999963,loss,-42.69999999999996,-44.69999999999996,2020-W47
EUR_USD,3.0,2020-11-16 15:00:00+00:00,BUY,1.18521,1.18691,16.999999999998128,7,38.09999999999869,win,16.999999999998128,14.999999999998128,2020-W47
EUR_USD,3.0,2020-11-17 17:00:00+00:00,SELL,1.18622,1.18141,48.09999999999981,9,31.500000000002082,win,48.09999999999981,46.09999999999981,2020-W47
EUR_USD,3.0,2020-11-18 02:00:00+00:00,BUY,1.18826,1.18938,11.200000000000099,5,32.59999999999818,loss,-11.200000000000099,-13.200000000000099,2020-W47
EUR_USD,3.0,2020-11-18 08:00:00+00:00,SELL,1.18595,1.18504,9.099999999999664,5,32.09999999999935,loss,-9.099999999999664,-11.099999999999664,2020-W47
EUR_USD,3.0,2020-11-19 13:00:00+00:00,BUY,1.18537,1.18691,15.399999999998748,8,37.799999999998946,win,15.399999999998748,13.399999999998748,2020-W47
EUR_USD,3.0,2020-11-20 04:00:00+00:00,SELL,1.18587,1.18504,8.299999999998864,4,31.30000000000077,loss,-8.299999999998864,-10.299999999998864,2020-W47
EUR_USD,3.0,2020-11-23 00:00:00+00:00,BUY,1.18766,1.18808,4.20000000000087,11,26.999999999999247,loss,-4.20000000000087,-6.20000000000087,2020-W48
EUR_USD,3.0,2020-11-23 09:00:00+00:00,SELL,1.18679,1.18504,17.499999999999183,2,37.70000000000051,win,17.499999999999183,15.499999999999183,2020-W48
EUR_USD,3.0,2020-11-23 14:00:00+00:00,BUY,1.18417,1.18691,27.399999999999647,3,41.999999999999815,win,27.399999999999647,25.399999999999647,2020-W48
EUR_USD,3.0,2020-11-24 08:00:00+00:00,SELL,1.18546,1.18504,4.199999999998649,3,39.5000000000012,loss_tie,-4.199999999998649,-6.199999999998649,2020-W48
EUR_USD,3.0,2020-11-24 15:00:00+00:00,BUY,1.18919,1.18938,1.900000000001345,6,51.000000000001044,loss_tie,-1.900000000001345,-3.900000000001345,2020-W48
EUR_USD,3.0,2020-11-25 06:00:00+00:00,SELL,1.18821,1.18504,31.69999999999895,3,47.300000000001226,loss,-31.69999999999895,-33.69999999999895,2020-W48
EUR_USD,3.0,2020-11-25 19:00:00+00:00,BUY,1.19222,1.19297,7.500000000000284,13,40.49999999999887,win,7.500000000000284,5.500000000000284,2020-W48
EUR_USD,3.0,2020-11-26 04:00:00+00:00,SELL,1.19035,1.18819,21.599999999999397,2,37.0999999999988,loss,-21.599999999999397,-23.599999999999397,2020-W48
EUR_USD,3.0,2020-11-26 19:00:00+00:00,BUY,1.1914,1.19297,15.700000000000713,12,28.399999999999537,win,15.700000000000713,13.700000000000713,2020-W48
EUR_USD,3.0,2020-11-30 11:00:00+00:00,SELL,1.19474,1.18853,62.09999999999827,1,55.699999999998525,loss,-62.09999999999827,-64.09999999999826,2020-W49
EUR_USD,3.0,2020-11-30 22:00:00+00:00,BUY,1.19575,1.20033,45.799999999998064,6,34.89999999999993,win,45.799999999998064,43.799999999998064,2020-W49
EUR_USD,3.0,2020-12-02 06:00:00+00:00,SELL,1.20515,1.19227,128.8,4,35.89999999999982,loss,-128.8,-130.8,2020-W49
EUR_USD,3.0,2020-12-02 10:00:00+00:00,BUY,1.20782,1.20876,9.40000000000163,3,38.3,win,9.40000000000163,7.400000000001629,2020-W49
EUR_USD,3.0,2020-12-04 15:00:00+00:00,SELL,1.21273,1.20401,87.2000000000006,10,50.299999999998676,loss,-87.2000000000006,-89.2000000000006,2020-W49
EUR_USD,3.0,2020-12-07 08:00:00+00:00,BUY,1.21371,1.21776,40.49999999999887,4,58.6999999999982,loss,-40.49999999999887,-42.49999999999887,2020-W50
EUR_USD,3.0,2020-12-07 15:00:00+00:00,SELL,1.21084,1.20785,29.89999999999826,6,58.00000000000027,loss,-29.89999999999826,-31.89999999999826,2020-W50
EUR_USD,3.0,2020-12-08 04:00:00+00:00,BUY,1.2129,1.21664,37.39999999999854,1,34.000000000000696,loss,-37.39999999999854,-39.39999999999854,2020-W50
EUR_USD,3.0,2020-12-09 06:00:00+00:00,SELL,1.21128,1.20953,17.499999999999183,5,34.49999999999953,win,17.499999999999183,15.499999999999183,2020-W50
EUR_USD,3.0,2020-12-09 22:00:00+00:00,BUY,1.20935,1.21474,53.900000000000055,10,34.89999999999993,win,53.900000000000055,51.900000000000055,2020-W50
EUR_USD,3.0,2020-12-11 03:00:00+00:00,SELL,1.21256,1.20953,30.300000000000882,2,37.59999999999985,loss,-30.300000000000882,-32.30000000000088,2020-W50
EUR_USD,3.0,2020-12-14 01:00:00+00:00,BUY,1.21433,1.21474,4.100000000000215,15,38.000000000000256,loss_tie,-4.100000000000215,-6.100000000000215,2020-W51
EUR_USD,3.0,2020-12-14 10:00:00+00:00,SELL,1.2125,1.21054,19.599999999999618,2,52.00000000000093,loss,-19.599999999999618,-21.599999999999618,2020-W51
EUR_USD,3.0,2020-12-14 21:00:00+00:00,BUY,1.2159,1.2163,3.9999999999995595,10,35.89999999999982,loss,-3.9999999999995595,-5.9999999999995595,2020-W51
EUR_USD,3.0,2020-12-15 07:00:00+00:00,SELL,1.21254,1.21231,2.2999999999995246,1,40.89999999999927,loss,-2.2999999999995246,-4.299999999999525,2020-W51
EUR_USD,3.0,2020-12-15 13:00:00+00:00,BUY,1.21514,1.2163,11.599999999998278,6,30.000000000001137,win,11.599999999998278,9.599999999998278,2020-W51
EUR_USD,3.0,2020-12-16 12:00:00+00:00,SELL,1.21688,1.21231,45.699999999999626,9,43.50000000000076,loss,-45.699999999999626,-47.699999999999626,2020-W51
EUR_USD,3.0,2020-12-16 15:00:00+00:00,BUY,1.21838,1.22123,28.500000000000192,1,58.400000000000674,win,28.500000000000192,26.500000000000192,2020-W51
EUR_USD,3.0,2020-12-18 09:00:00+00:00,SELL,1.22375,1.21251,112.39999999999917,19,35.199999999999676,win,112.39999999999917,110.39999999999917,2020-W51
EUR_USD,3.0,2020-12-21 03:00:00+00:00,BUY,1.22174,1.22728,55.39999999999878,1,49.20000000000035,loss,-55.39999999999878,-57.39999999999878,2020-W52
EUR_USD,3.0,2020-12-21 05:00:00+00:00,SELL,1.21482,1.21251,23.100000000000342,2,79.19999999999926,loss,-23.100000000000342,-25.100000000000342,2020-W52
EUR_USD,3.0,2020-12-21 08:00:00+00:00,BUY,1.21924,1.22123,19.899999999999363,3,61.70000000000009,win,19.899999999999363,17.899999999999363,2020-W52
EUR_USD,3.0,2020-12-22 10:00:00+00:00,SELL,1.21736,1.21681,5.5000000000005045,3,83.59999999999923,loss_tie,-5.5000000000005045,-7.5000000000005045,2020-W52
EUR_USD,3.0,2020-12-23 09:00:00+00:00,BUY,1.22067,1.22123,5.60000000000116,18,54.69999999999864,loss_tie,-5.60000000000116,-7.60000000000116,2020-W52
EUR_USD,3.0,2020-12-24 09:00:00+00:00,SELL,1.21888,1.21681,20.700000000000163,24,32.2,loss,-20.700000000000163,-22.700000000000163,2020-W52
EUR_USD,3.0,2020-12-28 00:00:00+00:00,BUY,1.22234,1.22268,3.4000000000000696,9,47.099999999999916,loss_tie,-3.4000000000000696,-5.40000000000007,2020-W53
EUR_USD,3.0,2020-12-28 06:00:00+00:00,SELL,1.21942,1.21764,17.799999999998928,2,55.79999999999918,loss,-17.799999999998928,-19.799999999998928,2020-W53
EUR_USD,3.0,2020-12-28 21:00:00+00:00,BUY,1.22341,1.22504,16.299999999997983,14,42.30000000000178,win,16.299999999997983,14.299999999997983,2020-W53
EUR_USD,3.0,2020-12-30 03:00:00+00:00,SELL,1.22588,1.21914,67.4000000000019,7,36.09999999999891,loss,-67.4000000000019,-69.4000000000019,2020-W53
EUR_USD,3.0,2020-12-31 06:00:00+00:00,SELL,1.22748,1.22528,21.999999999999797,21,34.600000000000186,win,21.999999999999797,19.999999999999797,2020-W53
EUR_USD,3.0,2021-01-04 07:00:00+00:00,BUY,1.22636,1.22948,31.200000000000117,11,48.90000000000061,win,31.200000000000117,29.200000000000117,2021-W01
EUR_USD,3.0,2021-01-04 16:00:00+00:00,SELL,1.22536,1.22528,0.8000000000008001,2,56.400000000000894,loss_tie,-0.8000000000008001,-2.8000000000008,2021-W01
EUR_USD,3.0,2021-01-05 09:00:00+00:00,BUY,1.22723,1.22948,22.499999999998632,11,31.200000000000117,win,22.499999999998632,20.499999999998632,2021-W01
EUR_USD,3.0,2021-01-06 03:00:00+00:00,SELL,1.22857,1.22528,32.90000000000015,3,40.99999999999992,loss,-32.90000000000015,-34.90000000000015,2021-W01
EUR_USD,3.0,2021-01-06 15:00:00+00:00,SELL,1.22821,1.22757,6.399999999999739,4,67.39999999999968,loss_tie,-6.399999999999739,-8.39999999999974,2021-W01
EUR_USD,3.0,2021-01-06 20:00:00+00:00,BUY,1.23242,1.23269,2.6999999999999247,4,58.09999999999871,win,2.6999999999999247,0.6999999999999247,2021-W01
EUR_USD,3.0,2021-01-07 08:00:00+00:00,SELL,1.22942,1.22757,18.499999999999073,8,50.3000000000009,win,18.499999999999073,16.499999999999073,2021-W01
EUR_USD,3.0,2021-01-08 13:00:00+00:00,BUY,1.22709,1.23099,39.00000000000014,5,59.79999999999874,loss,-39.00000000000014,-41.00000000000014,2021-W01
EUR_USD,3.0,2021-01-12 18:00:00+00:00,BUY,1.21872,1.22845,97.30000000000015,27,53.59999999999809,loss,-97.30000000000015,-99.30000000000015,2021-W02
EUR_USD,3.0,2021-01-13 10:00:00+00:00,SELL,1.21781,1.21314,46.69999999999952,3,45.399999999999885,win,46.69999999999952,44.69999999999952,2021-W02
EUR_USD,3.0,2021-01-14 17:00:00+00:00,BUY,1.2166,1.22229,56.900000000001945,4,55.49999999999944,loss,-56.900000000001945,-58.900000000001945,2021-W02
EUR_USD,3.0,2021-01-15 06:00:00+00:00,SELL,1.21367,1.21314,5.299999999999194,13,41.50000000000098,loss,-5.299999999999194,-7.299999999999194,2021-W02
EUR_USD,3.0,2021-01-19 00:00:00+00:00,BUY,1.20863,1.21785,92.20000000000006,12,34.000000000000696,win,92.20000000000006,90.20000000000006,2021-W03
EUR_USD,3.0,2021-01-20 09:00:00+00:00,SELL,1.21267,1.211,16.699999999998383,1,31.09999999999946,win,16.699999999998383,14.699999999998383,2021-W03
EUR_USD,3.0,2021-01-21 01:00:00+00:00,BUY,1.21238,1.21584,34.600000000000186,11,47.900000000000716,win,34.600000000000186,32.600000000000186,2021-W03
EUR_USD,3.0,2021-01-22 22:00:00+00:00,SELL,1.21669,1.211,56.89999999999973,13,76.19999999999959,win,56.89999999999973,54.89999999999973,2021-W03
EUR_USD,3.0,2021-01-24 21:00:00+00:00,BUY,1.21685,1.21785,10.000000000001119,2,55.099999999999035,win,10.000000000001119,8.000000000001119,2021-W03
EUR_USD,3.0,2021-01-25 14:00:00+00:00,SELL,1.21205,1.21134,7.099999999999884,8,62.40000000000023,loss,-7.099999999999884,-9.099999999999884,2021-W04
EUR_USD,3.0,2021-01-26 13:00:00+00:00,BUY,1.21573,1.21584,1.100000000000545,6,49.79999999999984,loss_tie,-1.100000000000545,-3.100000000000545,2021-W04
EUR_USD,3.0,2021-01-27 09:00:00+00:00,SELL,1.21225,1.21134,9.099999999999664,18,53.49999999999966,loss,-9.099999999999664,-11.099999999999664,2021-W04
EUR_USD,3.0,2021-01-27 17:00:00+00:00,BUY,1.21178,1.21584,40.599999999999525,3,59.80000000000096,loss,-40.599999999999525,-42.599999999999525,2021-W04
EUR_USD,3.0,2021-01-29 03:00:00+00:00,SELL,1.2097,1.2076,20.999999999999908,13,44.800000000000395,loss,-20.999999999999908,-22.999999999999908,2021-W04
EUR_USD,3.0,2021-01-29 12:00:00+00:00,BUY,1.21336,1.21421,8.500000000000174,8,40.49999999999887,win,8.500000000000174,6.500000000000174,2021-W04
EUR_USD,3.0,2021-01-31 23:00:00+00:00,SELL,1.21221,1.21134,8.699999999999264,15,33.199999999999896,loss,-8.699999999999264,-10.699999999999264,2021-W04
EUR_USD,3.0,2021-02-03 23:00:00+00:00,BUY,1.20412,1.21421,100.89999999999932,8,38.40000000000065,win,100.89999999999932,98.89999999999932,2021-W05
EUR_USD,3.0,2021-02-04 06:00:00+00:00,SELL,1.2011,1.2002,9.00000000000123,6,31.599999999998296,win,9.00000000000123,7.000000000001229,2021-W05
EUR_USD,3.0,2021-02-05 08:00:00+00:00,BUY,1.19841,1.2043,58.89999999999951,5,32.79999999999949,win,58.89999999999951,56.89999999999951,2021-W05
EUR_USD,3.0,2021-02-12 02:00:00+00:00,SELL,1.21196,1.2107,12.599999999998168,13,29.399999999999427,win,12.599999999998168,10.599999999998168,2021-W06
EUR_USD,3.0,2021-02-12 16:00:00+00:00,BUY,1.21254,1.21421,16.700000000000603,2,43.90000000000116,loss,-16.700000000000603,-18.700000000000603,2021-W06
EUR_USD,3.0,2021-02-16 13:00:00+00:00,SELL,1.21082,1.2093,15.199999999999658,1,61.299999999999685,loss,-15.199999999999658,-17.19999999999966,2021-W07
EUR_USD,3.0,2021-02-18 08:00:00+00:00,BUY,1.20686,1.21421,73.49999999999967,17,45.70000000000185,win,73.49999999999967,71.49999999999967,2021-W07
EUR_USD,3.0,2021-02-19 22:00:00+00:00,SELL,1.2119,1.2093,25.999999999999357,11,35.39999999999876,win,25.999999999999357,23.999999999999357,2021-W07
EUR_USD,3.0,2021-02-22 11:00:00+00:00,BUY,1.21367,1.21444,7.699999999999374,3,46.899999999998606,loss_tie,-7.699999999999374,-9.699999999999374,2021-W08
EUR_USD,3.0,2021-02-23 12:00:00+00:00,SELL,1.21427,1.209,52.69999999999886,5,37.90000000000182,loss,-52.69999999999886,-54.69999999999886,2021-W08
EUR_USD,3.0,2021-02-24 08:00:00+00:00,BUY,1.2168,1.21696,1.5999999999993797,18,35.30000000000033,loss_tie,-1.5999999999993797,-3.5999999999993797,2021-W08
EUR_USD,3.0,2021-02-24 13:00:00+00:00,SELL,1.21333,1.2133,0.2999999999997449,5,40.99999999999992,loss_tie,-0.2999999999997449,-2.299999999999745,2021-W08
EUR_USD,3.0,2021-02-24 20:00:00+00:00,BUY,1.21665,1.21696,3.1000000000003247,5,57.099999999998815,loss_tie,-3.1000000000003247,-5.100000000000325,2021-W08
EUR_USD,3.0,2021-02-25 18:00:00+00:00,SELL,1.21798,1.2133,46.800000000000175,3,62.99999999999972,win,46.800000000000175,44.800000000000175,2021-W08
EUR_USD,3.0,2021-03-02 14:00:00+00:00,BUY,1.20415,1.21444,102.8999999999991,3,50.700000000001296,loss,-102.8999999999991,-104.8999999999991,2021-W09
EUR_USD,3.0,2021-03-03 11:00:00+00:00,SELL,1.20622,1.2023,39.20000000000145,2,50.799999999999734,win,39.20000000000145,37.20000000000145,2021-W09
EUR_USD,3.0,2021-03-09 07:00:00+00:00,BUY,1.18803,1.21129,232.60000000000056,6,46.299999999999116,timeout,-7.800000000000029,-9.80000000000003,2021-W10
EUR_USD,3.0,2021-03-10 04:00:00+00:00,SELL,1.18796,1.1834,45.59999999999897,17,38.599999999999746,loss,-45.59999999999897,-47.59999999999897,2021-W10
EUR_USD,3.0,2021-03-10 13:00:00+00:00,BUY,1.19105,1.19156,5.1000000000001044,7,43.09999999999814,loss_tie,-5.1000000000001044,-7.1000000000001044,2021-W10
EUR_USD,3.0,2021-03-12 06:00:00+00:00,SELL,1.19489,1.1867,81.8999999999992,11,41.80000000000072,win,81.8999999999992,79.8999999999992,2021-W10
EUR_USD,3.0,2021-03-12 20:00:00+00:00,BUY,1.196,1.199,30.000000000001137,10,52.39999999999911,loss,-30.000000000001137,-32.00000000000114,2021-W10
EUR_USD,3.0,2021-03-15 06:00:00+00:00,SELL,1.19349,1.1908,26.89999999999859,5,32.399999999999096,win,26.89999999999859,24.89999999999859,2021-W11
EUR_USD,3.0,2021-03-16 11:00:00+00:00,BUY,1.1947,1.19674,20.399999999998197,20,36.000000000000476,loss,-20.399999999998197,-22.399999999998197,2021-W11
EUR_USD,3.0,2021-03-16 13:00:00+00:00,SELL,1.19035,1.1867,36.49999999999931,2,49.29999999999879,loss,-36.49999999999931,-38.49999999999931,2021-W11
EUR_USD,3.0,2021-03-17 18:00:00+00:00,BUY,1.19771,1.199,12.900000000000134,27,95.69999999999855,loss,-12.900000000000134,-14.900000000000134,2021-W11
EUR_USD,3.0,2021-03-18 08:00:00+00:00,SELL,1.19472,1.1911,36.19999999999956,1,41.50000000000098,win,36.19999999999956,34.19999999999956,2021-W11
EUR_USD,3.0,2021-03-19 21:00:00+00:00,BUY,1.18771,1.19519,74.7999999999993,8,73.00000000000084,loss,-74.7999999999993,-76.7999999999993,2021-W11
EUR_USD,3.0,2021-03-21 20:00:00+00:00,SELL,1.18695,1.1867,2.4999999999986144,1,77.50000000000145,loss,-2.4999999999986144,-4.499999999998614,2021-W11
EUR_USD,3.0,2021-03-22 11:00:00+00:00,BUY,1.19278,1.1947,19.200000000001438,15,57.59999999999987,loss,-19.200000000001438,-21.200000000001438,2021-W12
EUR_USD,3.0,2021-03-23 07:00:00+00:00,SELL,1.19051,1.18815,23.599999999999177,14,41.70000000000007,win,23.599999999999177,21.599999999999177,2021-W12
EUR_USD,3.0,2021-03-26 09:00:00+00:00,BUY,1.17924,1.19467,154.2999999999983,13,32.30000000000066,win,154.2999999999983,152.2999999999983,2021-W12
EUR_USD,3.0,2021-03-28 23:00:00+00:00,SELL,1.17871,1.176,27.099999999999902,5,35.799999999999166,win,27.099999999999902,25.099999999999902,2021-W12
EUR_USD,3.0,2021-03-31 07:00:00+00:00,BUY,1.17315,1.1823,91.49999999999991,3,29.50000000000008,win,91.49999999999991,89.49999999999991,2021-W13
EUR_USD,3.0,2021-04-01 00:00:00+00:00,SELL,1.17298,1.1702,27.800000000000047,10,30.000000000001137,loss,-27.800000000000047,-29.800000000000047,2021-W13
EUR_USD,3.0,2021-04-01 13:00:00+00:00,BUY,1.17525,1.17598,7.300000000001194,8,42.29999999999956,loss_tie,-7.300000000001194,-9.300000000001194,2021-W13
EUR_USD,3.0,2021-04-02 13:00:00+00:00,SELL,1.17673,1.176,7.300000000001194,5,19.899999999999363,win,7.300000000001194,5.300000000001194,2021-W13
EUR_USD,3.0,2021-04-05 12:00:00+00:00,BUY,1.17793,1.17865,7.200000000000539,2,42.599999999999305,win,7.200000000000539,5.200000000000539,2021-W14
EUR_USD,3.0,2021-04-07 18:00:00+00:00,SELL,1.18654,1.176,105.39999999999993,4,48.799999999999955,loss,-105.39999999999993,-107.39999999999993,2021-W14
EUR_USD,3.0,2021-04-08 13:00:00+00:00,BUY,1.18966,1.19146,18.000000000000238,18,37.80000000000116,win,18.000000000000238,16.000000000000238,2021-W14
EUR_USD,3.0,2021-04-09 05:00:00+00:00,SELL,1.18926,1.1859,33.60000000000029,13,35.10000000000124,loss,-33.60000000000029,-35.60000000000029,2021-W14
EUR_USD,3.0,2021-04-09 17:00:00+00:00,BUY,1.19062,1.19146,8.399999999999519,5,40.19999999999912,loss,-8.399999999999519,-10.399999999999519,2021-W14
EUR_USD,3.0,2021-04-12 07:00:00+00:00,SELL,1.1873,1.1866,6.999999999999229,18,38.3,loss,-6.999999999999229,-8.999999999999229,2021-W15
EUR_USD,3.0,2021-04-12 09:00:00+00:00,BUY,1.19042,1.19103,6.099999999999994,1,33.09999999999924,win,6.099999999999994,4.099999999999994,2021-W15
EUR_USD,3.0,2021-04-13 04:00:00+00:00,SELL,1.18874,1.18709,16.499999999999293,18,32.09999999999935,loss,-16.499999999999293,-18.499999999999293,2021-W15
EUR_USD,3.0,2021-04-16 01:00:00+00:00,SELL,1.19577,1.18777,80.00000000000007,16,35.400000000000986,loss,-80.00000000000007,-82.00000000000007,2021-W15
EUR_USD,3.0,2021-04-16 10:00:00+00:00,BUY,1.19886,1.19934,4.8000000000003595,8,39.59999999999963,loss,-4.8000000000003595,-6.8000000000003595,2021-W15
EUR_USD,3.0,2021-04-18 23:00:00+00:00,SELL,1.197,1.1949,20.999999999999908,18,26.399999999999757,win,20.999999999999908,18.999999999999908,2021-W15
EUR_USD,3.0,2021-04-19 06:00:00+00:00,BUY,1.19763,1.19934,17.100000000001003,5,33.0000000000008,win,17.100000000001003,15.100000000001003,2021-W16
EUR_USD,3.0,2021-04-20 12:00:00+00:00,SELL,1.20344,1.1949,85.39999999999992,5,45.20000000000079,loss,-85.39999999999992,-87.39999999999992,2021-W16
EUR_USD,3.0,2021-04-21 20:00:00+00:00,BUY,1.20342,1.20798,45.600000000001195,7,37.00000000000036,win,45.600000000001195,43.600000000001195,2021-W16
EUR_USD,3.0,2021-04-22 14:00:00+00:00,SELL,1.20222,1.1997,25.200000000000777,1,46.599999999998865,win,25.200000000000777,23.200000000000777,2021-W16
EUR_USD,3.0,2021-04-23 05:00:00+00:00,BUY,1.20292,1.20694,40.19999999999912,11,36.89999999999971,win,40.19999999999912,38.19999999999912,2021-W16
EUR_USD,3.0,2021-04-26 11:00:00+00:00,SELL,1.2082,1.1997,84.99999999999952,8,35.00000000000058,win,84.99999999999952,82.99999999999952,2021-W17
EUR_USD,3.0,2021-04-27 20:00:00+00:00,BUY,1.20877,1.2117,29.300000000000992,11,32.69999999999884,loss,-29.300000000000992,-31.300000000000992,2021-W17
EUR_USD,3.0,2021-04-28 06:00:00+00:00,SELL,1.20591,1.2055,4.100000000000215,9,35.89999999999982,loss_tie,-4.100000000000215,-6.100000000000215,2021-W17
