snapshot_ts_utc,symbol,long_pct,short_pct,total_positions,long_positions,short_positions,long_volume_lots,short_volume_lots
2018-06-05T15:25:41Z,HK50,71.0,28.0,16,6,10,26.0,10.2
2018-06-05T15:25:41Z,IT40,100.0,0.0,2,2,0,2.0,0.0
2018-06-05T15:25:41Z,JPN225,73.0,26.0,23,4,19,12.2,4.4
2018-06-05T15:25:41Z,NAS100,90.0,9.0,223,172,51,239.15,26.21
2018-06-05T15:25:41Z,NOKJPY,31.0,68.0,18,13,5,0.53,1.14
2018-06-05T15:25:41Z,NZDCAD,39.0,60.0,10777,4812,5965,567.81,867.3
2018-06-05T15:25:41Z,NZDCHF,51.0,48.0,5860,3369,2491,474.98,440.5
2018-06-05T15:25:41Z,NZDJPY,56.0,43.0,3926,2485,1441,334.22,256.19
2018-06-05T15:25:41Z,NZDUSD,71.0,28.0,14606,9152,5454,3858.67,1574.55
2018-06-05T15:25:41Z,SGDJPY,23.0,76.0,151,64,87,2.37,7.6
2018-06-05T15:25:41Z,SPA35,100.0,0.0,49,49,0,49.0,0.0
2018-06-05T15:25:41Z,SUGAR,100.0,0.0,6,6,0,0.07,0.0
2018-06-05T15:25:41Z,UK100,36.0,63.0,44,10,34,26.12,45.37
2018-06-05T15:25:41Z,US2000,64.0,35.0,10,3,7,11.02,6.02
2018-06-05T15:25:41Z,US30,68.0,31.0,90,59,31,119.58,55.22
2018-06-05T15:25:41Z,US500,64.0,36.0,167,116,51,317.61,178.65
2018-06-05T15:25:41Z,USDCAD,30.0,70.0,13780,4890,8890,960.95,2242.09
2018-06-05T15:25:41Z,USDCHF,20.0,79.0,16526,5300,11226,1561.78,5940.15
2018-06-05T15:25:41Z,USDCNH,7.0,92.0,122,63,59,5.58,69.07
2018-06-05T15:25:41Z,USDCZK,41.0,58.0,98,40,58,8.39,11.88
2018-06-05T15:25:41Z,USDHKD,36.0,63.0,21,9,12,2.96,5.12
2018-06-05T15:25:41Z,USDHUF,46.0,53.0,30,10,20,1.76,2.04
2018-06-05T15:25:41Z,USDJPY,37.0,62.0,29570,11998,17572,3042.63,5105.34
2018-06-05T15:25:41Z,USDMXN,7.0,92.0,1229,92,1137,13.85,163.97
2018-06-05T15:25:41Z,USDNOK,30.0,69.0,327,208,119,18.82,43.85
2018-06-05T15:25:41Z,USDPLN,56.0,43.0,388,213,175,35.62,27.67
2018-06-05T15:25:41Z,USDRUB,72.0,27.0,393,125,268,31.61,11.99
2018-06-05T15:25:41Z,USDSEK,9.0,90.0,319,66,253,3.7,34.47
2018-06-05T15:25:41Z,USDTHB,45.0,54.0,11,5,6,0.1,0.12
2018-06-05T15:25:41Z,USDTRY,59.0,40.0,422,75,347,32.26,22.21
2018-06-05T15:25:41Z,USDX,0.0,100.0,5,0,5,0.0,4.01
2018-06-05T15:25:41Z,USDZAR,51.0,48.0,626,328,298,77.25,72.63
2018-06-05T15:25:41Z,XAUAUD,0.0,100.0,21,17,4,0.41,0.63
2018-06-05T15:25:41Z,XAUUSD,47.0,52.0,19303,9102,10201,1820.46,1994.1
2018-06-05T15:25:41Z,XBRUSD,6.0,93.0,20,4,16,0.4,5.69
2018-06-05T15:25:41Z,XNGUSD,2.0,97.0,2,1,1,0.01,0.4
2018-06-05T15:25:41Z,XPDUSD,95.0,4.0,187,178,9,1.79,0.09
2018-06-05T15:25:41Z,XPTUSD,91.0,8.0,239,236,3,4.91,0.45
2018-06-05T15:25:41Z,XTIUSD,63.0,36.0,83,54,29,32.21,18.27
2018-06-05T15:25:41Z,ZARJPY,72.0,27.0,137,136,1,5.4,2.0
2018-06-19T10:29:45Z,AUDCAD,65.0,34.0,16207,10193,6014,2127.43,1132.37
2018-06-19T10:29:45Z,AUDCHF,89.0,10.0,7842,6736,1106,1307.5,158.27
2018-06-19T10:29:45Z,AUDJPY,87.0,12.0,12702,10405,2297,3787.48,519.4
2018-06-19T10:29:45Z,AUDNZD,81.0,18.0,16040,11976,4064,1981.85,463.52
2018-06-19T10:29:45Z,AUDSGD,87.0,12.0,1968,1470,498,261.69,37.08
2018-06-19T10:29:45Z,AUDUSD,87.0,12.0,27629,22909,4720,7710.45,1069.91
2018-06-19T10:29:45Z,AUS200,42.0,57.0,17,5,12,11.7,15.92
2018-06-19T10:29:45Z,CADCHF,68.0,31.0,4575,3092,1483,701.23,324.07
2018-06-19T10:29:45Z,CHFJPY,89.0,10.0,6360,4923,1437,1653.0,194.06
2018-06-19T10:29:45Z,CHFSGD,59.0,40.0,1130,673,457,123.04,82.59
2018-06-19T10:29:45Z,COCOA,100.0,0.0,1,1,0,0.01,0.0
2018-06-19T10:29:45Z,COFFEE,100.0,0.0,50,50,0,11.39,0.0
2018-06-19T10:29:45Z,COPPER,65.0,34.0,39,33,6,0.56,0.3
2018-06-19T10:29:45Z,COTTON,49.0,50.0,5,1,4,1.0,1.03
2018-06-19T10:29:45Z,DASH,100.0,0.0,154,154,0,47.26,0.0
2018-06-19T10:29:45Z,EURAUD,35.0,64.0,9569,4395,5174,711.32,1299.28
2018-06-19T10:29:45Z,EURCAD,34.0,65.0,6845,3023,3822,518.41,1001.48
2018-06-19T10:29:45Z,EURCHF,42.0,57.0,4173,3697,476,820.52,1090.43
2018-06-19T10:29:45Z,EURCZK,32.0,67.0,4,2,2,0.1,0.21
2018-06-19T10:29:45Z,EURGBP,53.0,46.0,11351,4122,7229,1446.01,1245.86
2018-06-19T10:29:45Z,EURHUF,48.0,51.0,80,7,73,4.97,5.22
2018-06-19T10:29:45Z,EURJPY,76.0,23.0,17402,11348,6054,3812.55,1175.16
2018-06-19T10:29:45Z,EURMXN,48.0,51.0,60,25,35,4.59,4.89
2018-06-19T10:29:45Z,EURNOK,34.0,65.0,190,98,92,11.11,21.4
2018-06-19T10:29:45Z,EURPLN,40.0,59.0,93,8,85,3.9,5.73
2018-06-19T10:29:45Z,EURSEK,16.0,83.0,374,79,295,7.05,36.96
2018-06-19T10:29:45Z,EURSGD,77.0,22.0,138,87,51,5.87,1.69
2018-06-19T10:29:45Z,EURTRY,13.0,86.0,699,175,524,15.87,101.19
2018-06-19T10:29:45Z,EURUSD,69.0,30.0,66639,38416,28223,15232.76,6713.29
2018-06-19T10:29:45Z,EURZAR,33.0,66.0,280,53,227,10.59,21.03
2018-06-19T10:29:45Z,FRA40,91.0,8.0,226,200,26,205.72,18.66
2018-06-19T10:29:45Z,GBPCAD,67.0,32.0,4341,2650,1691,734.35,350.6
2018-06-19T10:29:45Z,GBPJPY,64.0,35.0,10788,8103,2685,1809.49,997.67
2018-06-19T10:29:45Z,GBPMXN,0.0,100.0,4,0,4,0.0,0.31
2018-06-19T10:29:45Z,GBPNOK,67.0,32.0,19,6,13,1.09,0.53
2018-06-19T10:29:45Z,GBPNZD,64.0,35.0,2013,710,1303,270.11,148.27
2018-06-19T10:29:45Z,GBPSEK,76.0,23.0,37,25,12,1.34,0.42
2018-06-19T10:29:45Z,GBPSGD,39.0,60.0,246,55,191,7.12,11.07
2018-06-19T10:29:45Z,GBPTRY,49.0,50.0,65,48,17,5.91,6.14
2018-06-19T10:29:45Z,GBPUSD,77.0,22.0,36579,27210,9369,7291.46,2059.11
2018-06-19T10:29:45Z,GER30,52.0,47.0,146,83,63,67.85,60.65
2018-06-19T10:29:45Z,HK50,28.0,71.0,32,7,25,28.0,71.4
2018-06-19T10:29:45Z,IT40,100.0,0.0,1,1,0,1.0,0.0
2018-06-19T10:29:45Z,JPN225,45.0,54.0,13,2,11,2.1,2.5
2018-06-19T10:29:45Z,NAS100,78.0,21.0,210,156,54,205.24,55.66
2018-06-19T10:29:45Z,NOKJPY,48.0,51.0,28,14,14,1.01,1.09
2018-06-19T10:29:45Z,NZDCAD,36.0,63.0,10484,4740,5744,495.53,863.29
2018-06-19T10:29:45Z,NZDCHF,62.0,37.0,6014,3963,2051,577.3,353.6
2018-06-19T10:29:45Z,NZDJPY,82.0,17.0,4445,3482,963,639.99,138.11
2018-06-19T10:29:45Z,NZDUSD,83.0,16.0,15264,11352,3912,3810.3,729.04
2018-06-19T10:29:45Z,SGDJPY,90.0,9.0,183,130,53,15.38,1.55
2018-06-19T10:29:45Z,SPA35,100.0,0.0,50,50,0,50.0,0.0
2018-06-19T10:29:45Z,SUGAR,57.0,42.0,13,9,4,5.48,4.01
2018-06-19T10:29:45Z,UK100,40.0,59.0,34,12,22,23.05,34.31
2018-06-19T10:29:45Z,US2000,26.0,73.0,16,1,15,3.0,8.12
2018-06-19T10:29:45Z,US30,62.0,37.0,95,57,38,112.18,68.62
2018-06-19T10:29:45Z,US500,79.0,20.0,166,132,34,348.7,87.65
2018-06-19T10:29:45Z,USDCAD,12.0,87.0,21437,3878,17559,975.09,6946.07
2018-06-19T10:29:45Z,USDCHF,13.0,86.0,16596,4854,11742,1036.36,6496.2
2018-06-19T10:29:45Z,USDCNH,7.0,92.0,156,69,87,10.63,124.22
2018-06-19T10:29:45Z,USDCZK,24.0,75.0,17,6,11,0.4,1.24
2018-06-19T10:29:45Z,USDHKD,36.0,63.0,16,7,9,1.76,3.12
2018-06-19T10:29:45Z,USDHUF,44.0,55.0,45,15,30,3.18,3.97
2018-06-19T10:29:45Z,USDJPY,46.0,53.0,27586,13416,14170,3186.96,3719.09
2018-06-19T10:29:45Z,USDMXN,24.0,75.0,1440,217,1223,41.51,128.12
2018-06-19T10:29:45Z,USDNOK,39.0,60.0,356,235,121,17.45,26.56
2018-06-19T10:29:45Z,USDPLN,54.0,45.0,439,218,221,38.12,31.79
2018-06-19T10:29:45Z,USDRUB,52.0,47.0,490,114,376,20.91,18.74
2018-06-19T10:29:45Z,USDSEK,5.0,94.0,316,53,263,2.65,42.98
2018-06-19T10:29:45Z,USDTHB,85.0,14.0,8,3,5,0.7,0.12
2018-06-19T10:29:45Z,USDTRY,26.0,73.0,439,63,376,9.61,27.0
2018-06-19T10:29:45Z,USDX,0.0,100.0,2,0,2,0.0,2.0
2018-06-19T10:29:45Z,USDZAR,25.0,74.0,602,171,431,38.32,112.18
2018-06-19T10:29:45Z,XAUAUD,0.0,100.0,20,6,14,0.23,0.57
2018-06-19T10:29:45Z,XAUUSD,56.0,43.0,22229,11889,10340,2401.84,1852.5
2018-06-19T10:29:45Z,XBRUSD,63.0,36.0,30,12,18,7.52,4.26
2018-06-19T10:29:45Z,XPDUSD,95.0,4.0,92,80,12,4.82,0.25
2018-06-19T10:29:45Z,XPTUSD,100.0,0.0,40,40,0,4.88,0.0
2018-06-19T10:29:45Z,XTIUSD,70.0,29.0,111,79,32,44.32,18.73
2018-06-19T10:29:45Z,ZARJPY,100.0,0.0,204,204,0,14.26,0.0
2018-06-26T10:00:36Z,AUDCAD,58.0,41.0,15461,8334,7127,1743.02,1250.85
2018-06-26T10:00:36Z,AUDCHF,89.0,10.0,8618,7476,1142,1328.78,157.02
2018-06-26T10:00:36Z,AUDJPY,85.0,14.0,12306,9898,2408,3183.86,531.42
2018-06-26T10:00:36Z,AUDNZD,68.0,31.0,14512,9255,5257,1238.23,580.02
2018-06-26T10:00:36Z,AUDSGD,83.0,16.0,1954,1386,568,254.38,48.65
2018-06-26T10:00:36Z,AUDUSD,79.0,20.0,25810,19397,6413,5356.31,1357.06
2018-06-26T10:00:36Z,AUS200,39.0,60.0,23,9,14,19.31,29.1
2018-06-26T10:00:36Z,CADCHF,80.0,19.0,5994,4558,1436,1210.86,298.99
2018-06-26T10:00:36Z,CHFJPY,81.0,18.0,5742,4099,1643,1212.11,277.14
2018-06-26T10:00:36Z,CHFSGD,57.0,42.0,1130,665,465,125.38,93.39
2018-06-26T10:00:36Z,COCOA,25.0,75.0,4,1,3,0.01,0.03
2018-06-26T10:00:36Z,COFFEE,100.0,0.0,62,62,0,10.52,0.0
2018-06-26T10:00:36Z,COPPER,90.0,9.0,44,39,5,0.82,0.09
2018-06-26T10:00:36Z,COTTON,50.0,50.0,2,1,1,1.0,1.0
2018-06-26T10:00:36Z,DASH,100.0,0.0,138,138,0,48.08,0.0
2018-06-26T10:00:36Z,EURAUD,27.0,72.0,10372,4289,6083,594.62,1602.52
2018-06-26T10:00:36Z,EURCAD,20.0,79.0,6941,1747,5194,332.14,1300.19
2018-06-26T10:00:36Z,EURCHF,36.0,63.0,3640,3042,598,623.67,1087.61
2018-06-26T10:00:36Z,EURCZK,4.0,95.0,3,1,2,0.01,0.21
2018-06-26T10:00:36Z,EURGBP,44.0,55.0,12715,2902,9813,1307.68,1639.76
2018-06-26T10:00:36Z,EURHUF,53.0,46.0,100,5,95,4.78,4.09
2018-06-26T10:00:36Z,EURJPY,64.0,35.0,15056,8558,6498,2499.93,1380.5
2018-06-26T10:00:36Z,EURMXN,36.0,63.0,38,12,26,1.93,3.32
2018-06-26T10:00:36Z,EURNOK,18.0,81.0,206,106,100,5.86,25.91
2018-06-26T10:00:36Z,EURPLN,31.0,68.0,142,20,122,5.69,12.44
2018-06-26T10:00:36Z,EURSEK,18.0,81.0,252,43,209,4.82,20.72
2018-06-26T10:00:36Z,EURSGD,11.0,88.0,149,52,97,3.55,27.79
2018-06-26T10:00:36Z,EURTRY,11.0,88.0,745,207,538,12.78,98.71
2018-06-26T10:00:36Z,EURUSD,58.0,41.0,68834,33572,35262,13206.92,9257.29
2018-06-26T10:00:36Z,EURZAR,13.0,86.0,253,20,233,4.2,26.25
2018-06-26T10:00:36Z,FRA40,90.0,9.0,235,209,26,219.16,23.0
2018-06-26T10:00:36Z,GBPAUD,29.0,70.0,2531,2251,280,354.55,859.11
2018-06-26T10:00:36Z,GBPCAD,52.0,47.0,4087,1996,2091,564.69,508.79
2018-06-26T10:00:36Z,GBPJPY,55.0,44.0,9605,7651,1954,1317.34,1041.5
2018-06-26T10:00:36Z,GBPMXN,0.0,100.0,6,0,6,0.0,0.39
2018-06-26T10:00:36Z,GBPNOK,64.0,35.0,29,12,17,1.71,0.94
2018-06-26T10:00:36Z,GBPNZD,33.0,66.0,2252,104,2148,158.15,320.53
2018-06-26T10:00:36Z,GBPSEK,71.0,28.0,47,26,21,2.94,1.16
2018-06-26T10:00:36Z,GBPSGD,47.0,52.0,240,47,193,6.06,6.63
2018-06-26T10:00:36Z,GBPTRY,44.0,55.0,61,39,22,4.81,5.95
2018-06-26T10:00:36Z,GBPUSD,70.0,29.0,36447,25299,11148,6593.88,2712.59
2018-06-26T10:00:36Z,GER30,70.0,29.0,193,147,46,148.91,62.64
2018-06-26T10:00:36Z,HK50,33.0,66.0,44,15,29,55.01,110.3
2018-06-26T10:00:36Z,IT40,100.0,0.0,1,1,0,1.0,0.0
2018-06-26T10:00:36Z,JPN225,38.0,61.0,11,2,9,1.91,3.0
2018-06-26T10:00:36Z,NAS100,79.0,20.0,205,161,44,213.29,55.04
2018-06-26T10:00:36Z,NOKJPY,46.0,53.0,22,6,16,0.81,0.95
2018-06-26T10:00:36Z,NZDCAD,41.0,58.0,11581,5535,6046,552.39,769.72
2018-06-26T10:00:36Z,NZDCHF,74.0,25.0,6887,5341,1546,958.48,327.5
2018-06-26T10:00:36Z,NZDJPY,84.0,15.0,4836,3873,963,752.43,141.5
2018-06-26T10:00:36Z,NZDUSD,83.0,16.0,15039,11238,3801,3803.81,752.36
2018-06-26T10:00:36Z,SGDJPY,47.0,52.0,118,67,51,1.78,1.96
2018-06-26T10:00:36Z,SPA35,100.0,0.0,50,50,0,50.0,0.0
2018-06-26T10:00:36Z,SUGAR,99.0,0.0,11,10,1,5.49,0.01
2018-06-26T10:00:36Z,UK100,37.0,62.0,30,11,19,19.02,31.31
2018-06-26T10:00:36Z,US2000,18.0,81.0,14,3,11,3.01,13.03
2018-06-26T10:00:36Z,US30,64.0,35.0,125,74,51,123.79,67.66
2018-06-26T10:00:36Z,US500,82.0,17.0,158,129,29,346.6,74.65
2018-06-26T10:00:36Z,USDCAD,11.0,88.0,23620,4493,19127,1004.69,7693.31
2018-06-26T10:00:36Z,USDCHF,19.0,80.0,15310,5874,9436,1359.13,5571.48
2018-06-26T10:00:36Z,USDCNH,61.0,38.0,164,73,91,18.6,11.79
2018-06-26T10:00:36Z,USDCZK,40.0,59.0,27,17,10,0.63,0.94
2018-06-26T10:00:36Z,USDHKD,90.0,9.0,35,28,7,20.45,2.11
2018-06-26T10:00:36Z,USDHUF,50.0,49.0,62,28,34,5.39,5.24
2018-06-26T10:00:36Z,USDJPY,47.0,52.0,27062,13886,13176,3203.36,3604.37
2018-06-26T10:00:36Z,USDMXN,29.0,70.0,1273,305,968,42.16,100.46
2018-06-26T10:00:36Z,USDNOK,55.0,44.0,342,245,97,7.26,5.92
2018-06-26T10:00:36Z,USDPLN,51.0,48.0,454,221,233,35.45,33.77
2018-06-26T10:00:36Z,USDRUB,61.0,38.0,464,118,346,25.37,16.01
2018-06-26T10:00:36Z,USDSEK,11.0,88.0,311,73,238,3.45,26.28
2018-06-26T10:00:36Z,USDTHB,0.0,100.0,4,0,4,0.0,0.1
2018-06-26T10:00:36Z,USDTRY,19.0,80.0,427,64,363,9.55,38.57
2018-06-26T10:00:36Z,USDZAR,40.0,59.0,621,212,409,58.14,84.76
2018-06-26T10:00:36Z,XAUAUD,0.0,100.0,10,5,5,0.21,0.85
2018-06-26T10:00:36Z,XAUUSD,66.0,33.0,23237,13329,9908,3178.33,1633.87
2018-06-26T10:00:36Z,XBRUSD,57.0,42.0,24,8,16,5.52,4.11
2018-06-26T10:00:36Z,XNGUSD,0.0,100.0,2,0,2,0.0,0.6
2018-06-26T10:00:36Z,XPDUSD,95.0,4.0,80,78,2,4.74,0.2
2018-06-26T10:00:36Z,XPTUSD,100.0,0.0,43,43,0,3.26,0.0
2018-06-26T10:00:36Z,XTIUSD,66.0,33.0,83,55,28,37.86,18.73
2018-06-26T10:00:36Z,ZARJPY,69.0,30.0,206,204,2,18.76,8.16
2018-07-03T12:28:06Z,AUDCAD,69.0,30.0,17370,10693,6677,2363.92,1049.34
2018-07-03T12:28:06Z,AUDCHF,66.0,33.0,9067,7170,1897,1178.54,586.55
2018-07-03T12:28:06Z,AUDJPY,78.0,21.0,12468,8764,3704,2616.45,732.3
2018-07-03T12:28:06Z,AUDNZD,30.0,69.0,15001,6210,8791,658.67,1514.88
2018-07-03T12:28:06Z,AUDSGD,79.0,20.0,2161,1463,698,274.24,71.75
2018-07-03T12:28:06Z,AUDUSD,73.0,26.0,26627,18395,8232,5085.14,1796.0
2018-07-03T12:28:06Z,AUS200,32.0,67.0,34,11,23,20.9,44.21
2018-07-03T12:28:06Z,CADCHF,53.0,46.0,4614,2666,1948,533.28,454.41
2018-07-03T12:28:06Z,CADJPY,67.0,32.0,4074,3867,207,1100.89,519.06
2018-07-03T12:28:06Z,CHFJPY,73.0,26.0,5565,3676,1889,1062.27,376.73
2018-07-03T12:28:06Z,CHFSGD,56.0,43.0,1170,668,502,124.37,95.68
2018-07-03T12:28:06Z,COCOA,100.0,0.0,3,3,0,1.02,0.0
2018-07-03T12:28:06Z,COFFEE,99.0,0.0,80,79,1,7.72,0.01
2018-07-03T12:28:06Z,COPPER,17.0,82.0,49,42,7,0.85,4.09
2018-07-03T12:28:06Z,COTTON,50.0,50.0,2,1,1,1.0,1.0
2018-07-03T12:28:06Z,DASH,99.0,0.0,159,158,1,50.57,0.5
2018-07-03T12:28:06Z,EURAUD,28.0,71.0,10139,4565,5574,636.57,1602.24
2018-07-03T12:28:06Z,EURCAD,29.0,70.0,6111,2062,4049,408.02,996.66
2018-07-03T12:28:06Z,EURCHF,33.0,66.0,3704,2864,840,596.14,1189.47
2018-07-03T12:28:06Z,EURCZK,2.0,97.0,5,1,4,0.01,0.42
2018-07-03T12:28:06Z,EURGBP,43.0,56.0,13043,3186,9857,1317.62,1745.85
2018-07-03T12:28:06Z,EURHUF,18.0,81.0,129,5,124,1.2,5.15
2018-07-03T12:28:06Z,EURJPY,51.0,48.0,16046,6690,9356,2127.7,1989.73
2018-07-03T12:28:06Z,EURMXN,33.0,66.0,37,11,26,1.92,3.73
2018-07-03T12:28:06Z,EURNOK,20.0,79.0,231,115,116,6.77,27.03
2018-07-03T12:28:06Z,EURPLN,8.0,91.0,156,16,140,1.73,19.36
2018-07-03T12:28:06Z,EURSEK,31.0,68.0,339,76,263,13.19,29.17
2018-07-03T12:28:06Z,EURSGD,0.0,100.0,108,47,61,2.09,2.39
2018-07-03T12:28:06Z,EURTRY,13.0,86.0,792,231,561,14.98,98.43
2018-07-03T12:28:06Z,EURUSD,58.0,41.0,66591,30803,35788,13079.69,9252.35
2018-07-03T12:28:06Z,EURZAR,8.0,91.0,251,15,236,1.78,18.99
2018-07-03T12:28:06Z,FRA40,92.0,7.0,237,214,23,221.51,16.97
2018-07-03T12:28:06Z,GBPCAD,70.0,29.0,4124,2569,1555,663.05,282.64
2018-07-03T12:28:06Z,GBPJPY,45.0,54.0,10264,7110,3154,1113.13,1356.81
2018-07-03T12:28:06Z,GBPNOK,17.0,82.0,16,6,10,0.14,0.67
2018-07-03T12:28:06Z,GBPSEK,71.0,28.0,46,26,20,2.98,1.16
2018-07-03T12:28:06Z,GBPSGD,57.0,42.0,245,49,196,7.42,5.47
2018-07-03T12:28:06Z,GBPTRY,44.0,55.0,72,45,27,5.32,6.67
2018-07-03T12:28:06Z,GBPUSD,67.0,32.0,39466,25269,14197,6794.01,3304.97
2018-07-03T12:28:06Z,GER30,75.0,24.0,189,140,49,122.44,39.71
2018-07-03T12:28:06Z,HK50,62.0,37.0,34,20,14,45.1,27.3
2018-07-03T12:28:06Z,IT40,25.0,75.0,8,2,6,2.0,6.0
2018-07-03T12:28:06Z,JPN225,67.0,32.0,11,3,8,3.91,1.9
2018-07-03T12:28:06Z,NAS100,82.0,17.0,247,193,54,246.99,53.22
2018-07-03T12:28:06Z,NOKJPY,76.0,23.0,18,6,12,1.22,0.37
2018-07-03T12:28:06Z,NZDCAD,88.0,11.0,15343,10968,4375,3348.12,448.74
2018-07-03T12:28:06Z,NZDCHF,90.0,9.0,9483,7662,1821,2379.86,256.12
2018-07-03T12:28:06Z,NZDJPY,87.0,12.0,5541,4347,1194,1167.7,160.68
2018-07-03T12:28:06Z,NZDUSD,80.0,19.0,18972,14596,4376,4704.16,1140.24
2018-07-03T12:28:06Z,SGDJPY,46.0,53.0,77,34,43,1.6,1.86
2018-07-03T12:28:06Z,SPA35,100.0,0.0,50,50,0,50.0,0.0
2018-07-03T12:28:06Z,SUGAR,50.0,50.0,2,1,1,0.01,0.01
2018-07-03T12:28:06Z,UK100,29.0,70.0,37,13,24,14.51,35.43
2018-07-03T12:28:06Z,US2000,25.0,74.0,15,4,11,3.02,9.02
2018-07-03T12:28:06Z,US30,70.0,29.0,106,73,33,118.76,49.32
2018-07-03T12:28:06Z,US500,81.0,18.0,147,115,32,312.8,72.65
2018-07-03T12:28:06Z,USDCAD,36.0,63.0,17140,6633,10507,1485.45,2633.68
2018-07-03T12:28:06Z,USDCHF,15.0,84.0,14874,5127,9747,1131.0,6107.72
2018-07-03T12:28:06Z,USDCNH,65.0,34.0,178,89,89,15.37,7.95
2018-07-03T12:28:06Z,USDCZK,8.0,91.0,17,4,13,0.12,1.3
2018-07-03T12:28:06Z,USDHKD,96.0,3.0,26,21,5,29.17,1.1
2018-07-03T12:28:06Z,USDHUF,40.0,59.0,30,9,21,1.47,2.13
2018-07-03T12:28:06Z,USDJPY,35.0,64.0,28286,11868,16418,2461.34,4422.64
2018-07-03T12:28:06Z,USDMXN,32.0,67.0,926,210,716,38.72,79.35
2018-07-03T12:28:06Z,USDNOK,52.0,47.0,396,271,125,11.55,10.65
2018-07-03T12:28:06Z,USDPLN,44.0,55.0,463,194,269,28.82,35.32
2018-07-03T12:28:06Z,USDRUB,61.0,38.0,535,132,403,27.91,17.66
2018-07-03T12:28:06Z,USDSEK,68.0,31.0,342,119,223,39.29,17.77
2018-07-03T12:28:06Z,USDTHB,0.0,100.0,4,0,4,0.0,0.1
2018-07-03T12:28:06Z,USDTRY,32.0,67.0,614,234,380,39.05,81.73
2018-07-03T12:28:06Z,USDZAR,29.0,70.0,521,185,336,39.64,93.89
2018-07-03T12:28:06Z,XAUAUD,0.0,100.0,11,8,3,0.36,0.91
2018-07-03T12:28:06Z,XAUUSD,72.0,27.0,25042,15486,9556,3831.01,1483.1
2018-07-03T12:28:06Z,XBRUSD,31.0,68.0,51,10,41,2.66,5.73
2018-07-03T12:28:06Z,XNGUSD,0.0,100.0,1,0,1,0.0,0.5
2018-07-03T12:28:06Z,XPDUSD,100.0,0.0,79,79,0,4.75,0.0
2018-07-03T12:28:06Z,XPTUSD,86.0,13.0,82,80,2,6.25,1.0
2018-07-03T12:28:06Z,XTIUSD,49.0,50.0,153,97,56,46.65,47.82
2018-07-03T12:28:06Z,ZARJPY,99.0,0.0,212,211,1,11.56,0.01
2018-07-21T16:47:48Z,AUDCAD,68.0,31.0,14529,8652,5877,1950.44,902.26
2018-07-21T16:47:48Z,AUDCHF,63.0,36.0,8123,6446,1677,794.83,453.95
2018-07-21T16:47:48Z,AUDJPY,74.0,25.0,11347,7781,3566,2307.44,787.87
2018-07-21T16:47:48Z,AUDNZD,54.0,45.0,12972,7162,5810,831.4,694.54
2018-07-21T16:47:48Z,AUDSGD,82.0,17.0,2101,1496,605,279.92,60.72
2018-07-21T16:47:48Z,AUDUSD,67.0,32.0,23537,14872,8665,3619.72,1758.21
2018-07-21T16:47:48Z,AUS200,67.0,32.0,32,15,17,61.0,29.0
2018-07-21T16:47:48Z,CADCHF,55.0,44.0,4841,2833,2008,517.6,421.2
2018-07-21T16:47:48Z,CHFJPY,64.0,35.0,5645,3448,2197,875.87,481.87
2018-07-21T16:47:48Z,CHFSGD,58.0,41.0,1151,682,469,123.94,88.43
2018-07-21T16:47:48Z,COCOA,50.0,50.0,2,1,1,0.01,0.01
2018-07-21T16:47:48Z,COFFEE,100.0,0.0,101,101,0,10.75,0.0
2018-07-21T16:47:48Z,COPPER,73.0,26.0,52,48,4,5.56,2.03
2018-07-21T16:47:48Z,COTTON,33.0,66.0,5,2,3,1.02,2.01
2018-07-21T16:47:48Z,DASH,97.0,2.0,169,162,7,50.27,1.23
2018-07-21T16:47:48Z,EURAUD,29.0,70.0,11046,4952,6094,720.85,1735.74
2018-07-21T16:47:48Z,EURCAD,30.0,69.0,6870,2093,4777,507.99,1145.91
2018-07-21T16:47:48Z,EURCHF,37.0,62.0,5016,3771,1245,825.81,1372.92
2018-07-21T16:47:48Z,EURCZK,4.0,95.0,2,1,1,0.01,0.2
2018-07-21T16:47:48Z,EURGBP,22.0,77.0,17418,2001,15417,1190.9,4057.11
2018-07-21T16:47:48Z,EURHUF,36.0,63.0,104,6,98,3.57,6.13
2018-07-21T16:47:48Z,EURJPY,44.0,55.0,16265,6430,9835,2214.2,2742.66
2018-07-21T16:47:48Z,EURMXN,7.0,92.0,5,1,4,0.04,0.52
2018-07-21T16:47:48Z,EURNOK,8.0,91.0,244,87,157,4.21,46.13
2018-07-21T16:47:48Z,EURPLN,39.0,60.0,75,8,67,7.31,11.37
2018-07-21T16:47:48Z,EURSEK,21.0,78.0,351,87,264,8.49,30.42
2018-07-21T16:47:48Z,EURSGD,0.0,100.0,116,40,76,2.09,5.79
2018-07-21T16:47:48Z,EURTRY,8.0,91.0,735,198,537,10.0,102.28
2018-07-21T16:47:48Z,EURUSD,51.0,48.0,71492,28638,42854,12800.58,12252.72
2018-07-21T16:47:48Z,EURZAR,13.0,87.0,139,6,133,0.68,4.55
2018-07-21T16:47:48Z,FRA40,93.0,6.0,228,201,27,213.75,16.02
2018-07-21T16:47:48Z,GBPCAD,76.0,23.0,5113,3612,1501,932.27,292.47
2018-07-21T16:47:48Z,GBPMXN,0.0,100.0,1,0,1,0.0,0.04
2018-07-21T16:47:48Z,GBPNOK,25.0,74.0,14,5,9,0.13,0.38
