cell_id,pair,tf,intrabar_tf,hypothesis,vol_mult,body_pct,horizon_bars,cohort,n_trades,win_rate,ev_pip,ev_pct,profit_factor,wilson_lower_95,sharpe_annual,kelly_fraction,max_dd_pct,mae_mean_pct,mae_p5_pct,mfe_mean_pct,year_flip_count,p_value,bonferroni_pass,bh_fdr_pass,g7_delta_incremental,verdict,period_start,period_end,bt_data_source,generated_at
GBP_JPY_H-C_2_0.40_12,GBP_JPY,H1,M5,H-C,2.0,0.4,12,primary_12y,1938,0.49432404540763675,-0.030022006261178225,-0.0004923371745225132,0.9988463703726297,0.4720979111025554,-0.08015896440233775,-0.0024893886315290326,-24.862051086896663,-0.341287541016051,-0.9116928901597137,0.35716523456337845,6,0.6333546211691405,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.40_1,GBP_JPY,H1,M5,H-D,2.0,0.4,1,primary_12y,41,0.5121951219512195,37.579632645726065,0.26230259231559694,3.714937320444537,0.36484508651543807,11.368997370811424,0.3861766323045489,-2.142135664276079,-0.17055362435701418,-0.39930468363091887,0.43455396021650644,3,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.40_3,GBP_JPY,H1,M5,H-D,2.0,0.4,3,primary_12y,41,0.4878048780487805,38.2538521579214,0.26625020571875135,3.076690365596794,0.34254429554432664,11.5435599368947,0.333938154815859,-2.991376828972248,-0.23666261908909947,-0.8307996209046875,0.48931497915060435,5,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.40_6,GBP_JPY,H1,M5,H-D,2.0,0.4,6,primary_12y,41,0.5853658536585366,39.424583865238176,0.2743269453056395,2.93028163130458,0.43367103134030127,11.939922354679503,0.4015783922767272,-3.1805764463656008,-0.26263160780377526,-0.8307996209046875,0.5291019447734918,3,0.34888887944907765,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.40_12,GBP_JPY,H1,M5,H-D,2.0,0.4,12,primary_12y,41,0.43902439024390244,27.363608255482365,0.1904024832231494,1.7963915881342232,0.2989013173655037,8.225449922976864,0.2063314097087565,-3.9684257915561307,-0.41555897827646165,-1.1780871288912809,0.6237941625421126,4,0.5327092552361137,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.50_1,GBP_JPY,H1,M5,H-A,2.0,0.5,1,primary_12y,3083,0.4939993512812196,1.0705359068588831,0.007767193914854381,1.0876430122891332,0.4763696166672247,1.9401553697493517,0.04393600900407496,-5.961534696390247,-0.16211780475304588,-0.4392111955094957,0.17568964643541643,5,0.5167591679763319,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.50_3,GBP_JPY,H1,M5,H-A,2.0,0.5,3,primary_12y,3083,0.5056762893285761,0.6174613509417018,0.00438336662757523,1.0373978262719767,0.48803188974652195,0.8424417936016325,0.019561904136179642,-13.18318662176396,-0.21635339126748243,-0.6071933913154359,0.22664562009278405,6,0.5403201217250129,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.50_6,GBP_JPY,H1,M5,H-A,2.0,0.5,6,primary_12y,3083,0.5008108984755109,0.7537399918152456,0.006123217886452976,1.0371652416019663,0.48317144160395364,1.0558454567030373,0.02210922012609068,-12.551518194344906,-0.26713136043213326,-0.750247177824056,0.28359923508900803,7,0.9425716801792478,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.50_12,GBP_JPY,H1,M5,H-A,2.0,0.5,12,primary_12y,3083,0.49724294518326306,0.8179051582941654,0.007279646040341236,1.0312023599772875,0.4796081731492503,0.944687453527551,0.019333563592046965,-23.927946771718844,-0.3415144613731528,-0.9375962720317076,0.3662092231757524,6,0.7732299770670107,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.50_1,GBP_JPY,H1,M5,H-B,2.0,0.5,1,primary_12y,3083,0.5050275705481674,-1.0705359068588831,-0.006843533480918836,0.9194193211385846,0.48738373360732723,-1.791765851848116,-0.045322963712309594,-25.98989178828462,-0.17464094457045137,-0.5037758394320968,0.1626509014940068,5,0.5889977011426245,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.50_3,GBP_JPY,H1,M5,H-B,2.0,0.5,3,primary_12y,3083,0.49367499189101527,-0.6174613509417018,-0.0027487590093112544,0.963950352193844,0.47604580180052636,-0.5275701601863707,-0.013431185172157356,-16.43490967252417,-0.22522955994246308,-0.6497732431851055,0.2176810183799412,6,0.49374192854492416,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.50_6,GBP_JPY,H1,M5,H-B,2.0,0.5,6,primary_12y,3083,0.49854038274408047,-0.7537399918152456,-0.004093887501838862,0.9641665183991683,0.48090380334030103,-0.7059698531357089,-0.016393926272690595,-32.37685112260265,-0.28160107675950197,-0.7897332135750479,0.2689309370171539,7,0.885440434937449,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.50_12,GBP_JPY,H1,M5,H-B,2.0,0.5,12,primary_12y,3083,0.5011352578657152,-0.8179051582941654,-0.0037562591714849955,0.9697417682616875,0.4834954195820645,-0.49554989301440944,-0.012896804118917804,-45.29452027549763,-0.3624971996373937,-1.0124467961963823,0.34460877994412586,7,0.9139504824170628,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.50_1,GBP_JPY,H1,M5,H-C,2.0,0.5,1,primary_12y,1704,0.5,0.7468843949569899,0.005515567912622735,1.0604152230670096,0.47628657312352224,1.8379885108224212,0.03268461551631574,-5.470549362348604,-0.16396554624241155,-0.46293215757419903,0.17546626551201175,4,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.50_3,GBP_JPY,H1,M5,H-C,2.0,0.5,3,primary_12y,1704,0.5082159624413145,0.8341020067095721,0.005098440377819621,1.0513570290017644,0.4844872497710007,1.3438909372818415,0.023795198135519946,-11.059159148769732,-0.21512561874954403,-0.6134580773173792,0.22498051799280397,5,0.51307391908664,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.50_6,GBP_JPY,H1,M5,H-C,2.0,0.5,6,primary_12y,1704,0.5017605633802817,1.2333709873738903,0.008608754274967476,1.0629882399388824,0.478043323130512,1.8799167626601019,0.03196204607654651,-8.189724390982281,-0.2629504550240867,-0.7181696015933103,0.2840240590870539,5,0.9035963412338528,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.50_12,GBP_JPY,H1,M5,H-C,2.0,0.5,12,primary_12y,1704,0.49295774647887325,-0.7668211153561305,-0.004162770322610085,0.9708403963947826,0.46926250667018077,-0.6779592988219971,-0.013814060304809916,-20.919595139830943,-0.3395708365811715,-0.9219561896423789,0.3557067482303684,7,0.5774194773591391,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.50_1,GBP_JPY,H1,M5,H-D,2.0,0.5,1,primary_12y,26,0.5384615384615384,-1.643687362787515,-0.013169580646297337,0.8372710706249499,0.3545793874685879,-7.1354055264804135,-0.1430500094555227,-1.441426389145961,-0.16408966155204874,-0.38362353273033445,0.1156770288970458,4,0.8450189828872681,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.50_3,GBP_JPY,H1,M5,H-D,2.0,0.5,3,primary_12y,26,0.46153846153846156,-9.08049505509511,-0.061447017376159,0.5829853017177898,0.28755853530391223,-17.81314300975078,-0.4462834571571642,-2.6238209711771043,-0.2627997097679404,-0.777334067381133,0.18048106268942615,2,0.8450189828872681,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.50_6,GBP_JPY,H1,M5,H-D,2.0,0.5,6,primary_12y,26,0.5384615384615384,-3.8304950550951844,-0.027862549239232166,0.8180622709425837,0.3545793874685879,-7.6334849558284725,-0.14524228983167375,-2.5542068135958607,-0.2820463101397607,-0.777334067381133,0.22531081823356972,4,0.8450189828872681,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.50_12,GBP_JPY,H1,M5,H-D,2.0,0.5,12,primary_12y,26,0.4230769230769231,-3.526648901248782,-0.031989815819286276,0.8653831976688802,0.2554444331365656,-6.770165723320844,-0.10440015801982977,-3.5952783279190603,-0.39117849992931564,-0.9217735616686679,0.33243535580142436,3,0.557197093963623,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.60_1,GBP_JPY,H1,M5,H-A,2.0,0.6,1,primary_12y,2257,0.4957908728400532,0.6446879665260752,0.004407917154513396,1.0527734845597918,0.4751885141286364,1.4683014937810888,0.025682315306243986,-6.635741134219342,-0.16502850552945755,-0.440396336281732,0.17526281682653444,6,0.7047826122746012,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.60_3,GBP_JPY,H1,M5,H-A,2.0,0.6,3,primary_12y,2257,0.5135135135135135,0.2330741528337078,0.000994478796571723,1.0140309133982983,0.49288782876377335,0.209587087427621,0.004302954196317543,-17.76522365648874,-0.21934688045713396,-0.6069780387196122,0.2255897760252363,4,0.2065979010302636,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.60_6,GBP_JPY,H1,M5,H-A,2.0,0.6,6,primary_12y,2257,0.5064244572441293,0.45166528895798685,0.0035893458476555754,1.021961765672376,0.48580500014655564,0.6598815858607188,0.01312064188527462,-20.42920533498031,-0.27013829714221826,-0.7508935321072108,0.28674110029584776,7,0.5556187846146332,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2_0.60_12,GBP_JPY,H1,M5,H-A,2.0,0.6,12,primary_12y,2257,0.49977846699158174,0.5556691904943034,0.005375950485416096,1.0211651993862063,0.47916860580216786,0.7038984166593686,0.01350596190219544,-22.16903482372157,-0.34463681791674056,-0.9340738771846534,0.3713754193438713,6,1.0,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.60_1,GBP_JPY,H1,M5,H-B,2.0,0.6,1,primary_12y,2257,0.5033229951262738,-0.6446879665260752,-0.003863471681315841,0.949871947447595,0.48270756371102413,-1.2882026406915854,-0.02578430272356158,-13.279075266036148,-0.1745689434279244,-0.5139923667390534,0.16558463014202396,6,0.7682399280694374,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.60_3,GBP_JPY,H1,M5,H-B,2.0,0.6,3,primary_12y,2257,0.48604342046965,-0.2330741528337078,0.0004219722773803416,0.9861632291354149,0.4654649119551433,0.08533148783387395,0.0014971353877111238,-14.151580309515836,-0.22453889497648555,-0.6495318959262675,0.22084293117911047,9,0.1918655622003364,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.60_6,GBP_JPY,H1,M5,H-B,2.0,0.6,6,primary_12y,2257,0.4931324767390341,-0.45166528895798685,-0.0017498764172494514,0.97851018853144,0.4725358467820985,-0.31246042816337904,-0.006995639458168779,-26.38591271555183,-0.2850414210314383,-0.7948096883843924,0.27213004619313946,7,0.5277398159056145,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-B_2_0.60_12,GBP_JPY,H1,M5,H-B,2.0,0.6,12,primary_12y,2257,0.4980062029242357,-0.5556691904943034,-0.0018839613616615698,0.979273481510212,0.4773995146016077,-0.24846231977310287,-0.007819831818583589,-30.199085967755757,-0.36765322712625204,-1.0457370163434443,0.34801821301097186,6,0.8662788171823127,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.60_1,GBP_JPY,H1,M5,H-C,2.0,0.6,1,primary_12y,1399,0.49463902787705505,0.48544927134936106,0.003403975157472946,1.0386924784281255,0.46849062601895375,1.1232530720538907,0.020118300795993416,-6.40299638667555,-0.16779115310107443,-0.4682332557516433,0.1765995089047231,4,0.7081958273973247,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.60_3,GBP_JPY,H1,M5,H-C,2.0,0.6,3,primary_12y,1399,0.511794138670479,0.8643937236834424,0.004596779118044448,1.0532168014566008,0.4856045205472376,1.2011480336454092,0.021643232749226304,-11.532639486216494,-0.2174990313140358,-0.6157692495295719,0.22563368767867703,5,0.39225898335986337,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.60_6,GBP_JPY,H1,M5,H-C,2.0,0.6,6,primary_12y,1399,0.5067905646890636,1.2700259520404145,0.008481294724533942,1.0646931455389468,0.48060979440221213,1.8384372055293956,0.032274958070523,-7.199441477619824,-0.26533809146454185,-0.7183096272438771,0.2881278402255184,6,0.6303600899674854,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-C_2_0.60_12,GBP_JPY,H1,M5,H-C,2.0,0.6,12,primary_12y,1399,0.49463902787705505,-0.42382929275685965,-0.0021986405115467264,0.9836526040939562,0.46849062601895375,-0.36111117773066187,-0.008132173885489258,-15.165872640887635,-0.3413815956158902,-0.9238622728560186,0.35922079180395783,6,0.7081958273973247,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.60_1,GBP_JPY,H1,M5,H-D,2.0,0.6,1,primary_12y,18,0.5555555555555556,-1.240603968470724,-0.011798702791070302,0.8788650130868793,0.33716415642042774,-6.0849749595421105,-0.12648402896872035,-1.0476770340926311,-0.19037359190619985,-0.4640289242219841,0.11740299933975024,3,0.8145294189453125,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.60_3,GBP_JPY,H1,M5,H-D,2.0,0.6,3,primary_12y,18,0.5,-12.351715079581835,-0.08267718158762778,0.4942255276397665,0.29031021505169974,-23.640097775391474,-0.595012217418653,-2.5162809393975527,-0.2951290738155791,-0.8487936274075986,0.1776899852743541,2,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.60_6,GBP_JPY,H1,M5,H-D,2.0,0.6,6,primary_12y,18,0.4444444444444444,-11.185048412915283,-0.07552426657244772,0.5648131504733309,0.24559518127005636,-20.258591494676477,-0.39475131691101306,-2.3956980200140254,-0.32292971879709736,-0.8487936274075986,0.2174140454392447,2,0.8145294189453125,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-D_2_0.60_12,GBP_JPY,H1,M5,H-D,2.0,0.6,12,primary_12y,18,0.5555555555555556,4.814951587084851,0.020698410796848865,1.221529370241651,0.33716415642042774,4.695013107420428,0.07512372483601637,-1.9107623856473688,-0.3909279074354381,-0.8522069154556439,0.3361646563590528,1,0.8145294189453125,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2.5_0.40_1,GBP_JPY,H1,M5,H-A,2.5,0.4,1,primary_12y,2052,0.49707602339181284,1.2969638937700252,0.009256471242305718,1.103016096981204,0.4754684462260659,1.6544851972307064,0.05102579318021755,-11.663645061997716,-0.16411691074635582,-0.46472364954695644,0.17802881734230583,4,0.8081435668967138,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
GBP_JPY_H-A_2.5_0.40_3,GBP_JPY,H1,M5,H-A,2.5,0.4,3,primary_12y,2052,0.5077972709551657,0.7534529942082892,0.005293969995400287,1.0434182879105707,0.48617191495938106,0.7918212301357501,0.02231670142029646,-24.426805837905448,-0.2205205698324331,-0.6238046323363972,0.22963723611417944,5,0.49376875048055285,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
