strategy,ts,hour_utc,session,signal,outcome,pnl_pips,exit_bars
ma_trend_perfect,2026-02-13 20:11:00+00:00,20,NY,SELL,WIN,2.400682943977995,14
ma_trend_perfect,2026-02-13 21:40:00+00:00,21,Off,SELL,WIN,3.325061898125182,16
ma_trend_perfect,2026-02-17 04:21:00+00:00,4,Tokyo,SELL,WIN,4.57258535769638,3
ma_trend_perfect,2026-02-17 05:05:00+00:00,5,Tokyo,SELL,LOSS,-4.239169404683184,7
ma_trend_perfect,2026-02-17 05:51:00+00:00,5,Tokyo,SELL,WIN,5.511863712696209,3
ma_trend_perfect,2026-02-17 07:10:00+00:00,7,London,SELL,WIN,6.290917705724564,3
ma_trend_perfect,2026-02-17 09:32:00+00:00,9,London,SELL,LOSS,-4.604131204356054,7
ma_trend_perfect,2026-02-17 22:57:00+00:00,22,Off,SELL,LOSS,-6.663578175191719,18
ma_trend_perfect,2026-02-17 23:49:00+00:00,23,Off,SELL,LOSS,-5.458708942037037,3
ma_trend_perfect,2026-02-18 00:30:00+00:00,0,Tokyo,SELL,WIN,5.319435977765875,15
ma_trend_perfect,2026-02-18 16:06:00+00:00,16,NY,BUY,WIN,5.44159573325187,7
ma_trend_perfect,2026-02-18 19:06:00+00:00,19,NY,BUY,WIN,19.148087037079176,11
ma_trend_perfect,2026-02-18 22:46:00+00:00,22,Off,BUY,LOSS,-7.156577647767381,21
ma_trend_perfect,2026-02-19 15:10:00+00:00,15,NY,BUY,LOSS,-8.276153604508796,35
ma_trend_perfect,2026-02-23 01:35:00+00:00,1,Tokyo,SELL,WIN,6.918755457329962,7
ma_trend_perfect,2026-02-23 11:10:00+00:00,11,London,BUY,WIN,4.113407380357171,4
ma_trend_perfect,2026-02-23 12:20:00+00:00,12,London,BUY,WIN,4.838232418982625,4
ma_trend_perfect,2026-02-24 02:10:00+00:00,2,Tokyo,BUY,WIN,6.347282229831831,2
ma_trend_perfect,2026-02-24 03:16:00+00:00,3,Tokyo,BUY,WIN,4.221115202086435,6
ma_trend_perfect,2026-02-24 07:05:00+00:00,7,London,BUY,WIN,16.104924540287424,1
ma_trend_perfect,2026-02-24 09:53:00+00:00,9,London,BUY,LOSS,-3.577076881346829,15
ma_trend_perfect,2026-02-24 10:55:00+00:00,10,London,BUY,LOSS,-4.59512781191238,2
ma_trend_perfect,2026-02-24 11:58:00+00:00,11,London,BUY,WIN,5.635849020027718,2
ma_trend_perfect,2026-02-24 12:45:00+00:00,12,London,BUY,LOSS,-4.429942353327919,5
ma_trend_perfect,2026-02-24 14:40:00+00:00,14,NY,BUY,LOSS,-5.4601723219623635,14
ma_trend_perfect,2026-02-25 12:11:00+00:00,12,London,BUY,LOSS,-4.229823793328523,1
ma_trend_perfect,2026-02-25 13:07:00+00:00,13,NY,BUY,WIN,4.5248281575974945,3
ma_trend_perfect,2026-02-25 13:58:00+00:00,13,NY,BUY,LOSS,-4.667066009897257,5
ma_trend_perfect,2026-03-02 09:51:00+00:00,9,London,BUY,WIN,5.397468754970714,7
ma_trend_perfect,2026-03-06 12:46:00+00:00,12,London,BUY,WIN,5.668761305188764,3
ma_trend_perfect,2026-03-06 13:21:00+00:00,13,NY,BUY,LOSS,-4.264664117373672,8
ma_trend_perfect,2026-03-06 14:35:00+00:00,14,NY,BUY,LOSS,-8.951963458243473,5
ma_trend_perfect,2026-03-08 23:40:00+00:00,23,Off,BUY,WIN,5.789130871341809,7
ma_trend_perfect,2026-03-09 02:45:00+00:00,2,Tokyo,BUY,LOSS,-4.265258466835053,12
ma_trend_perfect,2026-03-10 22:08:00+00:00,22,Off,BUY,WIN,4.289605449953183,10
ma_trend_perfect,2026-03-10 23:25:00+00:00,23,Off,BUY,WIN,3.2179104180879223,4
ma_trend_perfect,2026-03-11 00:47:00+00:00,0,Tokyo,BUY,WIN,3.782700494407277,2
ma_trend_perfect,2026-03-11 02:57:00+00:00,2,Tokyo,BUY,LOSS,-3.889747675588228,7
ma_trend_perfect,2026-03-11 18:01:00+00:00,18,NY,BUY,WIN,4.891348027511367,8
ma_trend_perfect,2026-03-11 20:16:00+00:00,20,NY,BUY,LOSS,-2.4841256543273174,7
ma_trend_perfect,2026-03-11 22:25:00+00:00,22,Off,BUY,WIN,4.940650028664618,5
ma_trend_perfect,2026-03-12 19:50:00+00:00,19,NY,BUY,WIN,3.595667836490702,16
ma_trend_perfect,2026-03-12 22:00:00+00:00,22,Off,BUY,LOSS,-8.380503036555798,12
ma_trend_perfect,2026-03-13 05:40:00+00:00,5,Tokyo,BUY,WIN,4.1652641512039965,4
ma_trend_perfect,2026-03-18 15:20:00+00:00,15,NY,BUY,LOSS,-4.074024556827726,17
ma_trend_perfect,2026-03-18 16:30:00+00:00,16,NY,BUY,WIN,4.886385783641868,5
ma_trend_perfect,2026-03-18 18:31:00+00:00,18,NY,BUY,WIN,5.922892099082856,2
ma_trend_perfect,2026-03-18 21:17:00+00:00,21,Off,BUY,LOSS,-5.960732854915295,1
ma_trend_perfect,2026-03-18 22:10:00+00:00,22,Off,BUY,LOSS,-5.7048972633386255,137
ma_trend_perfect,2026-03-19 15:51:00+00:00,15,NY,SELL,WIN,8.911169072033953,4
ma_trend_perfect,2026-03-19 21:15:00+00:00,21,Off,SELL,WIN,11.106783584575464,4
ma_trend_perfect,2026-03-19 22:07:00+00:00,22,Off,SELL,LOSS,-4.493509798634409,4
ma_trend_perfect,2026-03-20 15:16:00+00:00,15,NY,BUY,LOSS,-5.3996125835870314,1
ma_trend_perfect,2026-03-20 17:42:00+00:00,17,NY,BUY,WIN,5.868128089711445,40
ma_trend_perfect,2026-03-20 19:45:00+00:00,19,NY,BUY,LOSS,-4.124490156859383,69
ma_trend_perfect,2026-03-22 22:41:00+00:00,22,Off,BUY,LOSS,-4.722532389987054,19
ma_trend_perfect,2026-03-23 01:41:00+00:00,1,Tokyo,BUY,WIN,5.261794679050081,7
ma_trend_perfect,2026-03-23 17:05:00+00:00,17,NY,SELL,WIN,8.898300132467352,6
ma_trend_perfect,2026-03-23 21:36:00+00:00,21,Off,SELL,WIN,11.025981978117283,2
ma_trend_perfect,2026-03-23 22:09:00+00:00,22,Off,SELL,LOSS,-5.6661331271006246,7
ma_trend_perfect,2026-03-23 22:50:00+00:00,22,Off,SELL,WIN,4.303402941426794,4
ma_trend_perfect,2026-03-25 06:40:00+00:00,6,Tokyo,BUY,WIN,2.8681135852575155,5
ma_trend_perfect,2026-03-25 07:21:00+00:00,7,London,BUY,WIN,3.6482593338301514,5
ma_trend_perfect,2026-03-25 17:45:00+00:00,17,NY,BUY,WIN,3.936644450005656,8
ma_trend_perfect,2026-03-25 21:52:00+00:00,21,Off,BUY,LOSS,-9.651953445997652,6
ma_trend_perfect,2026-03-26 20:50:00+00:00,20,NY,BUY,WIN,4.677233546275784,9
ma_trend_perfect,2026-03-26 21:59:00+00:00,21,Off,BUY,LOSS,-7.36378263209092,1
ma_trend_perfect,2026-03-27 09:01:00+00:00,9,London,BUY,WIN,4.685109449372772,5
ma_trend_perfect,2026-03-27 09:55:00+00:00,9,London,BUY,LOSS,-3.5129070171753254,7
ma_trend_perfect,2026-03-27 20:20:00+00:00,20,NY,BUY,WIN,3.7579497262394854,12
ma_trend_perfect,2026-03-29 23:35:00+00:00,23,Off,BUY,WIN,3.631619411798238,11
ma_trend_perfect,2026-03-31 14:56:00+00:00,14,NY,SELL,WIN,9.953251599729196,1
ma_trend_perfect,2026-03-31 16:01:00+00:00,16,NY,SELL,LOSS,-5.5410707837798325,5
ma_trend_perfect,2026-03-31 16:38:00+00:00,16,NY,SELL,LOSS,-5.1035435643759,1
ma_trend_perfect,2026-03-31 18:05:00+00:00,18,NY,SELL,WIN,6.491174506934795,11
ma_trend_perfect,2026-03-31 19:30:00+00:00,19,NY,SELL,WIN,3.8133062156485495,3
ma_trend_perfect,2026-03-31 21:30:00+00:00,21,Off,SELL,WIN,12.130627553305384,3
ma_trend_perfect,2026-03-31 22:10:00+00:00,22,Off,SELL,WIN,9.929051197702687,66
ma_trend_perfect,2026-04-02 05:00:00+00:00,5,Tokyo,BUY,WIN,3.305941202982422,5
ma_trend_perfect,2026-04-02 06:10:00+00:00,6,Tokyo,BUY,WIN,5.1408552573330555,4
ma_trend_perfect,2026-04-02 06:45:00+00:00,6,Tokyo,BUY,WIN,4.563143061447318,6
ma_trend_perfect,2026-04-02 09:47:00+00:00,9,London,BUY,LOSS,-3.152120593113227,12
ma_trend_perfect,2026-04-02 13:11:00+00:00,13,NY,BUY,LOSS,-3.570637887192606,6
ma_trend_perfect,2026-04-02 19:10:00+00:00,19,NY,BUY,WIN,3.9940351723070764,40
ma_trend_perfect,2026-04-02 20:40:00+00:00,20,NY,BUY,LOSS,-2.3327518425635843,6
ma_trend_perfect,2026-04-03 03:30:00+00:00,3,Tokyo,BUY,LOSS,-2.8670540142702974,5
ma_trend_perfect,2026-04-03 18:10:00+00:00,18,NY,BUY,LOSS,-2.3260049568979637,1
ma_trend_perfect,2026-04-03 18:55:00+00:00,18,NY,BUY,LOSS,-3.066759942588692,1
ma_trend_perfect,2026-04-03 19:30:00+00:00,19,NY,BUY,LOSS,-2.378386428974454,15
ma_trend_perfect,2026-04-05 22:55:00+00:00,22,Off,BUY,LOSS,-3.3529610459017247,2
ma_trend_perfect,2026-04-06 23:50:00+00:00,23,Off,BUY,WIN,2.1560145928627437,10
ma_trend_perfect,2026-04-07 03:25:00+00:00,3,Tokyo,BUY,LOSS,-2.5978805736561297,16
ma_trend_perfect,2026-04-09 06:51:00+00:00,6,Tokyo,BUY,LOSS,-4.252639413541192,9
ma_trend_perfect,2026-04-09 09:25:00+00:00,9,London,BUY,LOSS,-3.4247044147226005,38
ma_trend_perfect,2026-04-09 13:00:00+00:00,13,NY,BUY,LOSS,-4.182344158512751,2
ma_trend_perfect,2026-04-13 00:00:00+00:00,0,Tokyo,BUY,WIN,4.80443660224621,7
ma_trend_perfect,2026-04-13 01:26:00+00:00,1,Tokyo,BUY,WIN,3.173971771310403,4
ma_trend_perfect,2026-04-13 02:16:00+00:00,2,Tokyo,BUY,LOSS,-2.78087355553298,15
ma_trend_perfect,2026-04-13 03:04:00+00:00,3,Tokyo,BUY,LOSS,-2.9224280944124983,37
