strategy,instrument,session,atr_q,adx_q,direction,n,wins,wr,wilson_lo,fisher_p,bonf_p_x4608,fdr_bh_q10,wf,kelly_half,pf,spread_adj_ev
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q2,BUY,2,1,0.5,0.09452865480086611,0.46312038599118976,1.0,False,0/3,0.0,0.0,-4.05
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,tokyo,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q2,BUY,1,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-20.6
wick_imbalance_reversion,EUR_USD,london,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,london,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,ny,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q3,BUY,3,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-7.533333333333334
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q1,BUY,1,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-3.1
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,EUR_USD,overlap,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q1,BUY,5,5,1.0,0.565508505247919,0.0013560734428065783,1.0,False,3/3,0.0,inf,15.8
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q2,BUY,1,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-7.5
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q3,BUY,1,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-2.9
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q4,BUY,1,1,1.0,0.20654329147389294,0.2672531769305963,1.0,False,1/3,0.0,inf,13.2
wick_imbalance_reversion,GBP_USD,tokyo,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q3,BUY,2,1,0.5,0.09452865480086611,0.46312038599118976,1.0,False,1/3,0.0,0.08823529411764704,-3.1
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,tokyo,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q2,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q1,BUY,5,3,0.6,0.23071993220883702,0.12243770021625448,1.0,False,2/3,0.2919847328244275,37.42857142857144,10.2
wick_imbalance_reversion,GBP_USD,london,Q3,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q3,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q1,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,london,Q4,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q1,BUY,1,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,-11.900000000000002
wick_imbalance_reversion,GBP_USD,ny,Q1,Q1,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q2,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q2,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q3,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q3,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q4,BUY,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
wick_imbalance_reversion,GBP_USD,ny,Q1,Q4,SELL,0,0,0.0,0.0,1.0,1.0,False,0/3,0.0,0.0,0.0
