_is_range_tp_override,actual_sl_m,bar_idx,bars_held,entry_time,entry_type,ep,exec_lag_jitter,exit_friction_m,exit_reason,outcome,pair,pnl_m,sig,sl,sl_m,source_symbol,tp,tp_m,trade_id,dow_regime,v2_regime,confluence_score,confluence_confirmations,confluence_required,confluence_details
False,,19701,2,2026-02-23 07:45:00+00:00,session_time_bias,1.35244,0.0,0.1628,tp_sl,WIN,GBPUSD,1.0442,SELL,1.35388,1.676356589147425,GBPUSD=X,1.35071,1.207,GBPUSD-1574,TRENDING,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19706,8,2026-02-23 09:00:00+00:00,session_time_bias,1.35124,0.0,0.1522,tp_sl,WIN,GBPUSD,1.4778,SELL,1.35332,2.2644927536230597,GBPUSD=X,1.34874,1.63,GBPUSD-1575,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19716,1,2026-02-23 11:30:00+00:00,trendline_sweep,1.34976,0.0,0.1429,signal_reverse,LOSS,GBPUSD,-1.2549,BUY,1.34829,1.112,GBPUSD=X,1.35126,1.112,GBPUSD-1576,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,1.98,19719,3,2026-02-23 12:15:00+00:00,xs_momentum,1.34773,0.0,0.1386,tp_sl,LOSS,GBPUSD,-2.1186,SELL,1.34941,1.6666666666668128,GBPUSD=X,1.34601,1.7000000000001887,GBPUSD-1577,CHOP,no_go,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,1.631,19724,4,2026-02-23 13:30:00+00:00,sr_fib_confluence,1.35038,0.0,0.1314,tp_sl,LOSS,GBPUSD,-1.7624,SELL,1.35198,1.5767973856210131,GBPUSD=X,1.34874,1.608333333333486,GBPUSD-1578,CHOP,no_go,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19732,1,2026-02-23 15:30:00+00:00,orb_trap,1.3507,0.0,0.1218,tp_sl,WIN,GBPUSD,1.4962,SELL,1.3536,2.643939393939355,GBPUSD=X,1.34773,1.618,GBPUSD-1579,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19735,4,2026-02-23 16:15:00+00:00,sr_fib_confluence,1.35008,0.0,0.1208,tp_sl,WIN,GBPUSD,0.9902,SELL,1.35222,1.8149717514124648,GBPUSD=X,1.34789,1.111,GBPUSD-1580,CHOP,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19787,2,2026-02-24 05:15:00+00:00,sr_break_retest,1.34783,0.0,0.2671,tp_sl,LOSS,GBPUSD,-1.933767,SELL,1.349,1.6666666666668004,GBPUSD=X,1.34664,1.7000000000000348,GBPUSD-1581,RANGING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19797,2,2026-02-24 07:45:00+00:00,session_time_bias,1.34768,0.0,0.1842,tp_sl,LOSS,GBPUSD,-1.839902,SELL,1.34894,1.6557017543860015,GBPUSD=X,1.34617,1.9868421052630263,GBPUSD-1582,RANGING,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,1.774,19801,2,2026-02-24 08:45:00+00:00,session_time_bias,1.34831,0.0,0.1667,tp_sl,LOSS,GBPUSD,-1.9407,SELL,1.3497,1.6567460317460474,GBPUSD=X,1.34664,1.98809523809531,GBPUSD-1583,RANGING,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19805,4,2026-02-24 09:45:00+00:00,session_time_bias,1.34983,0.0,0.1647,tp_sl,WIN,GBPUSD,1.4593,SELL,1.35175,2.254901960784196,GBPUSD=X,1.34753,1.624,GBPUSD-1584,RANGING,moderate_trend,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19811,6,2026-02-24 11:15:00+00:00,intraday_seasonality,1.34897,0.0,0.1609,tp_sl,WIN,GBPUSD,1.2221,SELL,1.35094,2.260536398467439,GBPUSD=X,1.34696,1.383,GBPUSD-1585,RANGING,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19819,1,2026-02-24 13:15:00+00:00,session_time_bias,1.34846,0.0,0.1595,tp_sl,WIN,GBPUSD,1.0405,SELL,1.34986,1.666666666666483,GBPUSD=X,1.34678,1.2,GBPUSD-1586,RANGING,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,1.961,19822,2,2026-02-24 14:00:00+00:00,session_time_bias,1.34803,0.0,0.1441,tp_sl,LOSS,GBPUSD,-2.1051,SELL,1.34958,1.6756272401433636,GBPUSD=X,1.34616,2.010752688172084,GBPUSD-1587,RANGING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,2.004,19829,1,2026-02-24 15:45:00+00:00,london_fix_reversal,1.3513,0.0,0.1218,tp_sl,LOSS,GBPUSD,-2.1258,SELL,1.35327,1.7954545454546,GBPUSD=X,1.34893,2.154545454545439,GBPUSD-1588,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19832,5,2026-02-24 16:30:00+00:00,london_fix_reversal,1.35296,0.0,0.125,tp_sl,WIN,GBPUSD,1.375,SELL,1.35438,1.2500000000000084,GBPUSD=X,1.35125,1.5000000000000882,GBPUSD-1589,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
True,1.2,19851,1,2026-02-24 21:15:00+00:00,dt_bb_rsi_mr,1.34979,0.0,0.2311,tp_sl,LOSS,GBPUSD,-1.4311,BUY,1.34889,0.99999999999989,GBPUSD=X,1.35087,1.1999999999999666,GBPUSD-1590,RANGING,moderate_trend,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19883,10,2026-02-25 05:15:00+00:00,dt_bb_rsi_mr,1.35166,0.0,0.2527,tp_sl,LOSS,GBPUSD,-2.054502,SELL,1.353,1.801801801801603,GBPUSD=X,1.3503,1.8378378378375757,GBPUSD-1591,RANGING,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19895,2,2026-02-25 08:15:00+00:00,sr_fib_confluence,1.35119,0.0,0.1556,tp_sl,WIN,GBPUSD,0.9094,BUY,1.34962,1.7407407407407958,GBPUSD=X,1.35279,1.065,GBPUSD-1592,RANGING,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19899,7,2026-02-25 09:15:00+00:00,session_time_bias,1.35122,0.0,0.1474,tp_sl,WIN,GBPUSD,1.8526,SELL,1.3528,1.6666666666666,GBPUSD=X,1.34932,2.0000000000000133,GBPUSD-1593,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19908,1,2026-02-25 11:30:00+00:00,dt_bb_rsi_mr,1.34963,0.0,0.1474,signal_reverse,WIN,GBPUSD,1.3056,BUY,1.34792,1.798245614035182,GBPUSD=X,1.35137,1.453,GBPUSD-1594,RANGING,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19911,1,2026-02-25 12:15:00+00:00,session_time_bias,1.35098,0.0,0.1443,signal_reverse,LOSS,GBPUSD,-1.5873,SELL,1.3527,1.443,GBPUSD=X,1.34892,1.443,GBPUSD-1595,RANGING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,1.99,19914,2,2026-02-25 13:00:00+00:00,xs_momentum,1.3531,0.0,0.1367,tp_sl,LOSS,GBPUSD,-2.1267,BUY,1.35148,1.6581632653061098,GBPUSD=X,1.35476,1.6913265306121097,GBPUSD-1596,RANGING,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19922,4,2026-02-25 15:00:00+00:00,trendline_sweep,1.35316,0.0,0.1218,tp_sl,WIN,GBPUSD,1.7742,BUY,1.34976,3.0984848484847594,GBPUSD=X,1.35664,1.896,GBPUSD-1597,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19928,1,2026-02-25 16:30:00+00:00,xs_momentum,1.35415,0.0,0.1261,tp_sl,WIN,GBPUSD,0.8989,BUY,1.35226,1.6740412979352628,GBPUSD=X,1.35608,1.025,GBPUSD-1598,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19931,10,2026-02-25 17:15:00+00:00,xs_momentum,1.35635,0.0,0.1404,signal_reverse,LOSS,GBPUSD,-1.4914,BUY,1.35446,1.351,GBPUSD=X,1.35828,1.351,GBPUSD-1599,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19971,7,2026-02-26 05:00:00+00:00,dual_sr_bounce,1.35529,0.0,0.2461,tp_sl,WIN,GBPUSD,1.4049,SELL,1.35734,2.6973684210524804,GBPUSD=X,1.3532,1.651,GBPUSD-1600,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
True,1.137,19981,1,2026-02-26 07:30:00+00:00,dt_bb_rsi_mr,1.35509,0.0,0.175,tp_sl,LOSS,GBPUSD,-1.312,BUY,1.35433,0.9479166666664928,GBPUSD=X,1.356,1.137499999999958,GBPUSD-1601,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
