pair,onset,side,z,d1_close,entry_ts,entry_price,entry_ny_hour,entry_delay_days,exit5_ts,exit10_ts,h_cal5,h_cal10,mfe5,block,year
NZD_CAD,2020-07-30,S,2.500286967622605,0.89888,2020-07-30 23:00:00+00:00,0.89808,19,0,2020-08-06 23:00:00+00:00,2020-08-13 23:00:00+00:00,7.0,14.0,183.29999999999956,2020-B16,2020
NZD_CAD,2020-08-28,S,2.253289701988107,0.88281,2020-08-30 23:00:00+00:00,0.88222,19,2,2020-09-06 23:00:00+00:00,2020-09-13 23:00:00+00:00,7.0,14.0,70.2999999999998,2020-B18,2020
NZD_CAD,2020-09-01,S,2.2127009382907343,0.88262,2020-09-01 23:00:00+00:00,0.8835,19,0,2020-09-08 23:00:00+00:00,2020-09-15 23:00:00+00:00,7.0,14.0,96.60000000000001,2020-B18,2020
NZD_CAD,2020-09-14,S,2.157039091543995,0.8827,2020-09-14 23:00:00+00:00,0.88252,19,0,2020-09-21 23:00:00+00:00,2020-09-28 23:00:00+00:00,7.0,14.0,18.69999999999927,2020-B19,2020
NZD_CAD,2020-10-01,S,2.038931002405821,0.88266,2020-10-01 23:00:00+00:00,0.88364,19,0,2020-10-08 23:00:00+00:00,2020-10-15 23:00:00+00:00,7.0,14.0,169.59999999999974,2020-B20,2020
NZD_CAD,2020-10-26,S,2.4948806895153477,0.88241,2020-10-26 23:00:00+00:00,0.8816,19,0,2020-11-03 00:00:00+00:00,2020-11-10 00:00:00+00:00,7.041666666666667,14.041666666666666,54.00000000000071,2020-B22,2020
NZD_CAD,2020-11-03,S,2.1291554810726927,0.87988,2020-11-04 00:00:00+00:00,0.88071,19,0,2020-11-11 00:00:00+00:00,2020-11-18 00:00:00+00:00,7.0,14.0,42.7999999999995,2020-B23,2020
NZD_CAD,2020-12-16,S,2.2801376672171365,0.90637,2020-12-17 00:00:00+00:00,0.90616,19,0,2020-12-24 00:00:00+00:00,2021-01-04 00:00:00+00:00,7.0,18.0,8.599999999999719,2020-B26,2020
NZD_CAD,2021-01-20,S,2.035976596650564,0.9059074,2021-01-21 00:00:00+00:00,0.9062,19,0,2021-01-28 00:00:00+00:00,2021-02-03 00:00:00+00:00,7.0,13.0,0.9999999999998899,2021-B02,2021
NZD_CAD,2021-03-09,S,2.278261865626864,0.9069168,2021-03-10 00:00:00+00:00,0.90637,19,0,2021-03-16 23:00:00+00:00,2021-03-23 23:00:00+00:00,6.958333333333333,13.958333333333334,181.20000000000024,2021-B05,2021
NZD_CAD,2021-05-21,L,-2.1832728939667376,0.86502,2021-05-24 23:00:00+00:00,0.86913,19,3,2021-05-31 23:00:00+00:00,2021-06-07 23:00:00+00:00,7.0,14.0,160.90600000000066,2021-B10,2021
NZD_CAD,2021-06-02,L,-2.2444234797655667,0.87082,2021-06-02 23:00:00+00:00,0.8707332999999999,19,0,2021-06-09 23:00:00+00:00,2021-06-16 23:00:00+00:00,7.0,14.0,41.22600000000198,2021-B11,2021
NZD_CAD,2021-07-09,L,-2.0592795734042375,0.8707192999999999,2021-07-11 23:00:00+00:00,0.87184,19,2,2021-07-18 23:00:00+00:00,2021-07-25 23:00:00+00:00,7.0,14.0,129.3120000000003,2021-B14,2021
NZD_CAD,2021-07-20,L,-2.1914582204452357,0.8768,2021-07-20 23:00:00+00:00,0.8773,19,0,2021-07-27 23:00:00+00:00,2021-08-03 23:00:00+00:00,7.0,14.0,20.155000000000587,2021-B15,2021
NZD_CAD,2021-08-05,L,-2.0679013766758088,0.8817,2021-08-05 23:00:00+00:00,0.8805,19,0,2021-08-12 23:00:00+00:00,2021-08-19 23:00:00+00:00,7.0,14.0,31.199000000001753,2021-B16,2021
NZD_CAD,2021-08-17,L,-3.186415699144073,0.87378,2021-08-17 23:00:00+00:00,0.87453,19,0,2021-08-24 23:00:00+00:00,2021-08-31 23:00:00+00:00,7.0,14.0,76.44600000000001,2021-B17,2021
NZD_CAD,2021-10-07,L,-2.0504598278803914,0.86913,2021-10-07 23:00:00+00:00,0.87032,19,0,2021-10-14 23:00:00+00:00,2021-10-21 23:00:00+00:00,7.0,14.0,13.798000000000421,2021-B20,2021
NZD_CAD,2021-12-06,L,-2.0787353709767653,0.8609,2021-12-07 00:00:00+00:00,0.86051,19,0,2021-12-15 00:00:00+00:00,2021-12-22 00:00:00+00:00,8.0,15.0,77.90199999999969,2021-B25,2021
